year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2011,3,12,25.5 B,Albrecht,Karl,Karl Albrecht,1920-02-20,91,Male,Germany,Germany,Mulheim an der Ruhr,,['Fashion and Retail'],,,True,Increased
2011,3,18,22.0 B,Koch,Charles,Charles Koch,1935-11-01,75,Male,United States,United States,Wichita,Diversified,['Diversified'],,,False,Increased
2011,3,18,22.0 B,Koch,David,David Koch,1940-05-03,70,Male,United States,United States,New York,Diversified,['Diversified'],,,False,Increased
2011,3,13,24.5 B,Persson,Stefan,Stefan Persson,1947-10-04,63,Male,Sweden,Sweden,Stockholm,,['Fashion and Retail'],,,False,Increased
2011,3,20,21.3 B,Walton,Jim,Jim Walton,1948-01-01,63,Male,United States,United States,Bentonville,Fashion and Retail,['Fashion and Retail'],"Arvest Bank Group, Inc.",Chairman and CEO,False,Increased
2011,3,14,24.0 B,Lisin,Vladimir,Vladimir Lisin,1956-05-07,54,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,21,21.2 B,Walton,Alice,Alice Walton,1949-10-07,61,Female,United States,United States,Fort Worth,Billionaire,['Billionaire'],Crystal Bridges Museum of American Art,Philanthropist,False,Increased
2011,3,15,23.5 B,Bettencourt,Liliane,Liliane Bettencourt,1922-10-21,88,Female,France,France,Paris,,['Fashion and Retail'],,,False,Increased
2011,3,22,21.0 B,Walton,S. Robson,S. Robson Walton,1944-01-01,67,Male,United States,United States,Bentonville,Fashion and Retail,['Fashion and Retail'],Wal-Mart Stores,Chairman,False,Increased
2011,3,17,23.0 B,Thomson,David,David Thomson & family,1957-06-12,53,Male,Canada,Canada,Toronto,,['Media'],,,False,Increased
2011,3,24,19.8 B,Brin,Sergey,Sergey Brin,1973-08-21,37,Male,United States,United States,Los Altos,Technology,['Technology                    '],Google,"Cofounder, Director Of Special Projects",True,Increased
2011,3,24,19.8 B,Page,Larry,Larry Page,1973-03-26,38,Male,United States,United States,Palo Alto,Technology,['Technology                    '],Google,CEO,True,Increased
2011,3,29,18.5 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,45,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,23,20.0 B,Kwok,Thomas & Raymond,Kwok Thomas & Raymond & family,,0,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,False,Increased
2011,3,30,18.1 B,Bezos,Jeff,Jeff Bezos,1964-01-12,47,Male,United States,United States,Seattle,Technology,['Technology                    '],Amazon.com,CEO,True,Increased
2011,3,30,18.1 B,Bloomberg,Michael,Michael Bloomberg,1942-02-14,69,Male,United States,United States,New York,Politics,['Politics'],,,True,Increased
2011,3,26,19.6 B,Alsaud,Prince Alwaleed Bin Talal,Prince Alwaleed Bin Talal Alsaud,1955-03-07,56,Male,Saudi Arabia,Saudi Arabia,Riyadh,,['Investments'],,,True,Increased
2011,3,27,19.2 B,Fontbona,Iris,Iris Fontbona & family,,0,Female,Chile,Chile,Santiago,,['Metals & Mining'],,,False,Increased
2011,3,28,19.0 B,Lee,Shau Kee,Lee Shau Kee,1928-01-29,83,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,True,Increased
2011,3,32,18.0 B,Ferrero,Michele,Michele Ferrero & family,1927-01-01,84,Male,Italy,Monaco,Monte Carlo,,['Food and Beverage'],,,False,Increased
2011,3,32,18.0 B,Prokhorov,Mikhail,Mikhail Prokhorov,1965-05-03,45,Male,Russia,Russia,Moscow,,['Investments'],,,True,Increased
2011,3,34,17.8 B,Potanin,Vladimir,Vladimir Potanin,1961-01-03,50,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,39,16.0 B,Paulson,John,John Paulson,1956-01-01,55,Male,United States,United States,New York,Investments,['Investments'],,,True,Increased
2011,3,35,17.7 B,Usmanov,Alisher,Alisher Usmanov,1953-09-09,57,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,36,16.8 B,Deripaska,Oleg,Oleg Deripaska,1968-01-02,43,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,36,16.8 B,Premji,Azim,Azim Premji,1945-07-24,65,Male,India,India,Bangalore,,['Technology'],,,False,Decreased
2011,3,38,16.6 B,Otto,Michael,Michael Otto & family,1943-04-12,67,Male,Germany,Germany,Hamburg,,['Fashion and Retail'],,,False,Decreased
2011,3,44,14.6 B,Dell,Michael,Michael Dell,1965-02-23,46,Male,United States,United States,Austin,Technology,['Technology'],Dell,Chairman and CEO,True,Increased
2011,3,39,16.0 B,Akhmetov,Rinat,Rinat Akhmetov,1966-09-21,44,Male,Ukraine,Ukraine,Donetsk,,['Metals & Mining'],,,True,Increased
2011,3,46,14.5 B,Ballmer,Steve,Steve Ballmer,1956-03-24,55,Male,United States,United States,Hunts Point,Technology,['Technology'],Microsoft,CEO,True,Remained Even
2011,3,39,16.0 B,Larrea Mota Velasco,German,German Larrea Mota Velasco & family,1953-10-26,57,Male,Mexico,Mexico,Mexico City,,['Metals & Mining'],,,False,Increased
2011,3,46,14.5 B,Soros,George,George Soros,1930-08-12,80,Male,United States,United States,Katonah,Investments,['Investments'],,,True,Increased
2011,3,42,15.8 B,Ruia,Shashi & Ravi,Shashi & Ravi Ruia,1943-12-23,67,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2011,3,49,14.0 B,Rausing,Birgit,Birgit Rausing & family,1924-01-01,87,Female,Sweden,,,Manufacturing,['Manufacturing'],,,False,Increased
2011,3,43,15.1 B,Fridman,Mikhail,Mikhail Fridman,1964-04-21,46,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,44,14.6 B,Klatten,Susanne,Susanne Klatten,1962-04-28,48,Female,Germany,Germany,Bad Homburg,,['Automotive'],,,False,Increased
2011,3,52,13.5 B,Zuckerberg,Mark,Mark Zuckerberg,1984-05-14,26,Male,United States,United States,Palo Alto,Technology,['Technology                    '],Facebook,"Cofounder, Chairman and CEO",True,Increased
2011,3,53,13.4 B,Chambers,Anne Cox,Anne Cox Chambers,1919-12-01,91,Female,United States,United States,Atlanta,Media,['Media'],,,False,Increased
2011,3,48,14.4 B,Albrecht,Berthold & Theo Jr.,Berthold & Theo Jr. Albrecht & family,,0,Male,Germany,,,,['Fashion and Retail'],,,False,
2011,3,50,13.9 B,Alekperov,Vagit,Vagit Alekperov,1950-09-01,60,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,51,13.8 B,Dangote,Aliko,Aliko Dangote,1957-04-10,53,Male,Nigeria,Nigeria,Lagos,,['Manufacturing'],,,True,Increased
2011,3,57,13.0 B,Allen,Paul,Paul Allen,1953-01-21,58,Male,United States,United States,Mercer Island,Technology,['Technology'],,,True,Decreased
2011,3,53,13.4 B,Abramovich,Roman,Roman Abramovich,1966-10-24,44,Male,Russia,Russia,Moscow,,['Diversified'],,,True,Increased
2011,3,60,12.7 B,Knight,Phil,Phil Knight,1938-02-24,73,Male,United States,United States,Hillsboro,Fashion and Retail,['Fashion and Retail'],NIKE,Chairman,True,Increased
2011,3,55,13.3 B,Lemann,Jorge Paulo,Jorge Paulo Lemann,1939-08-26,71,Male,Brazil,Brazil,Sao Paulo,,['Finance'],,,True,Increased
2011,3,61,12.5 B,Icahn,Carl,Carl Icahn,1936-02-16,75,Male,United States,United States,New York,Investments,['Investments'],Icahn Enterprises L.P.,Chairman,True,Increased
2011,3,56,13.2 B,Jindal,Savitri,Savitri Jindal & family,1950-03-20,61,Female,India,India,Hisar,,['Metals & Mining'],,,False,Increased
2011,3,64,12.0 B,Bren,Donald,Donald Bren,1932-05-11,78,Male,United States,United States,Newport Beach,Real Estate,['Real Estate'],Irvine Company,Chairman,True,Remained Even
2011,3,57,13.0 B,Grosvenor,Gerald Cavendish,Gerald Cavendish Grosvenor & family,1951-12-22,59,Male,United Kingdom,United Kingdom,Chester,,['Real Estate'],,,False,Increased
2011,3,64,12.0 B,Perelman,Ronald,Ronald Perelman,1943-01-01,68,Male,United States,United States,New York,Investments,['Investments'],,,True,Increased
2011,3,57,13.0 B,Vekselberg,Viktor,Viktor Vekselberg,1957-04-14,53,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,61,12.5 B,Kuok,Robert,Robert Kuok,1923-10-06,87,Male,Malaysia,Hong Kong,Hong Kong,,['Diversified'],,,True,Decreased
2011,3,69,11.3 B,Johnson,Abigail,Abigail Johnson,1961-12-19,49,Female,United States,United States,Milton,Business,['Business'],Fidelity Investments,"President, Fidelity Personal, Workplace and Institutional Services",False,Decreased
2011,3,63,12.3 B,Al Amoudi,Mohammed,Mohammed Al Amoudi,1945-01-01,66,Male,Saudi Arabia,Saudi Arabia,Jeddah,,['Energy'],,,True,Increased
2011,3,66,11.9 B,Bailleres Gonzalez,Alberto,Alberto Bailleres Gonzalez & family,1931-08-22,79,Male,Mexico,Mexico,Mexico City,,['Metals & Mining'],,,False,Increased
2011,3,67,11.5 B,Pinault,Francois,Francois Pinault & family,1936-08-21,74,Male,France,France,Paris,,['Fashion and Retail'],,,True,Increased
2011,3,74,10.6 B,Simons,James,James Simons,1938-05-01,72,Male,United States,United States,East Setauket,Investments,['Investments'],Renaissance Technologies Corp.,Founder,True,Increased
2011,3,68,11.4 B,Safra,Joseph,Joseph Safra,1939-01-01,72,Male,Brazil,Brazil,Sao Paulo,,['Finance'],,,True,Increased
2011,3,70,11.2 B,Rashnikov,Viktor,Viktor Rashnikov,1948-10-13,62,Male,Russia,Russia,Magnitogorsk,,['Manufacturing'],,,True,Increased
2011,3,77,10.4 B,Al-Kharafi,Nasser,Nasser Al-Kharafi & family,1943-06-17,67,Male,Kuwait,,,,['Diversified'],,,False,Increased
2011,3,71,11.0 B,Del Vecchio,Leonardo,Leonardo Del Vecchio,1935-05-22,75,Male,Italy,Italy,Milan,,['Fashion and Retail'],,,True,Increased
2011,3,72,10.7 B,Fredriksen,John,John Fredriksen,1945-02-01,66,Male,Cyprus,United Kingdom,London,,['Logistics'],,,True,Increased
2011,3,72,10.7 B,Quandt,Stefan,Stefan Quandt,1966-05-09,44,Male,Germany,Germany,Frankfurt,,['Automotive'],,,False,Increased
2011,3,79,10.3 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,89,Male,Israel,,,,['Logistics'],,,True,Increased
2011,3,80,10.1 B,Blavatnik,Len,Len Blavatnik,1957-06-01,53,Male,United States,United Kingdom,London,Energy,['Energy'],,,True,Increased
2011,3,75,10.5 B,Paulmann,Horst,Horst Paulmann & family,1935-01-01,76,Male,Chile,,,,['Fashion and Retail'],,,True,Increased
2011,3,81,10.0 B,Adani,Gautam,Gautam Adani,1962-06-24,48,Male,India,India,Ahmedabad,Logistics,['Logistics'],,,True,Increased
2011,3,75,10.5 B,Sarmiento,Luis Carlos,Luis Carlos Sarmiento,1933-01-27,78,Male,Colombia,Colombia,Bogota,,['Finance'],,,True,Increased
2011,3,81,10.0 B,Mars,Forrest,"Forrest Mars, Jr.",1931-08-13,79,Male,United States,United States,Big Horn,Food and Beverage,['Food and Beverage'],,,False,Decreased
2011,3,77,10.4 B,Matte,"Eliodoro, Bernardo & Patricia","Eliodoro, Bernardo & Patricia Matte",,0,Male,Chile,Chile,Santiago,,['Manufacturing'],,,False,Increased
2011,3,81,10.0 B,Mars,Jacqueline,Jacqueline Mars,1939-10-10,71,Female,United States,United States,The Plains,Food and Beverage,['Food and Beverage'],,,False,Decreased
2011,3,81,10.0 B,Mars,John,John Mars,1936-06-01,74,Male,United States,United States,Jackson,Food and Beverage,['Food and Beverage'],,,False,Decreased
2011,3,81,10.0 B,Bertarelli,Ernesto,Ernesto Bertarelli & family,1965-09-22,45,Male,Switzerland,Switzerland,Gstaad,,['Health care'],,,False,Remained Even
2011,3,89,9.8 B,Kaiser,George,George Kaiser,1942-07-29,68,Male,United States,United States,Tulsa,Energy,['Energy'],BOK Financial,Chairman,True,Decreased
2011,3,81,10.0 B,Kuhne,Klaus-Michael,Klaus-Michael Kuhne,1937-06-02,73,Male,Germany,Switzerland,Schindellegi,,['Logistics'],,,False,Increased
2011,3,81,10.0 B,Rausing,Hans,Hans Rausing,1926-03-25,85,Male,Sweden,United Kingdom,Wadhurst,,['Media'],,,False,Remained Even
2011,3,88,9.9 B,Makhmudov,Iskander,Iskander Makhmudov,1963-12-05,47,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,89,9.8 B,Quandt,Johanna,Johanna Quandt,1926-06-21,84,Female,Germany,Germany,Bad Homburg,,['Automotive'],,,False,Increased
2011,3,89,9.8 B,Schaeffler,Maria-Elisabeth & Georg,Maria-Elisabeth & Georg Schaeffler,,0,,Germany,Germany,Herzogenaurach,,['Manufacturing'],,,False,Returned to List
2011,3,92,9.6 B,Khan,German,German Khan,1961-10-24,49,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,93,9.5 B,Krishnan,Ananda,Ananda Krishnan,1938-04-01,72,Male,Malaysia,Malaysia,Kuala Lumpur,,['Telecom'],,,True,Increased
2011,3,93,9.5 B,Rybolovlev,Dmitry,Dmitry Rybolovlev,1966-11-22,44,Male,Russia,Russia,Moscow,,['Manufacturing'],,,True,Increased
2011,3,95,9.4 B,Li,Robin,Robin Li,1968-11-17,42,Male,China,China,Beijing,,['Technology'],,,True,Increased
2011,3,100,9.0 B,Rinehart,Georgina,Georgina Rinehart,1954-02-09,57,Female,Australia,Australia,Perth,Billionaire,['Billionaire'],Hancock Prospecting,Executive Chairman,False,Increased
2011,3,96,9.3 B,Dassault,Serge,Serge Dassault & family,1925-04-04,85,Male,France,France,Paris,,['Manufacturing'],,,False,Increased
2011,3,97,9.2 B,Birla,Kumar,Kumar Birla,1967-06-14,43,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2011,3,97,9.2 B,Kellner,Petr,Petr Kellner,1964-05-20,46,Male,Czech Republic,Czech Republic,Vrane nad Vltavou,,['Finance'],,,True,Increased
2011,3,99,9.1 B,Mikhelson,Leonid,Leonid Mikhelson,1955-08-11,55,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,105,8.6 B,Hamm,Harold,Harold Hamm,1945-12-11,65,Male,United States,United States,Oklahoma City,Energy,['Energy'],Continental Resources,Chairman and CEO,True,Increased
2011,3,100,9.0 B,Cheng,Yu-tung,Cheng Yu-tung,1925-08-15,85,Male,Hong Kong,,,,['Real Estate'],,,True,Increased
2011,3,102,8.9 B,Zyuzin,Igor,Igor Zyuzin,1960-05-29,50,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,108,8.4 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,87,Male,Colombia,,,,['Food and Beverage'],,,False,Increased
2011,3,103,8.8 B,Ambani,Anil,Anil Ambani,1959-06-04,51,Male,India,India,Mumbai,,['Diversified'],,,False,Decreased
2011,3,103,8.8 B,Mistry,Pallonji,Pallonji Mistry,1929-06-01,81,Male,Ireland,India,Mumbai,,['Construction & Engineering'],,,False,Increased
2011,3,110,8.3 B,Jobs,Steve,Steve Jobs,1955-02-24,56,Male,United States,,,Technology,['Technology                    '],,,True,Increased
2011,3,105,8.6 B,Lee,Kun-Hee,Lee Kun-Hee,1942-01-09,69,Male,South Korea,South Korea,Seoul,,['Diversified'],,,False,Increased
2011,3,113,8.1 B,Son,Masayoshi,Masayoshi Son,1957-08-11,53,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],Softbank,CEO,True,Increased
2011,3,105,8.6 B,Melnichenko,Andrey,Andrey Melnichenko,1972-03-08,39,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,114,8.0 B,Cohen,Steve,Steve Cohen,1956-01-01,55,Male,United States,United States,Greenwich,Investments,['Investments'],SAC Capital Advisors,Founder,True,Increased
2011,3,108,8.4 B,von Finck,August,August von Finck,1930-03-11,81,Male,Germany,Switzerland,Thurgau,,['Investments'],,,False,Increased
2011,3,110,8.3 B,Mittal,Sunil,Sunil Mittal & family,1957-10-23,53,Male,India,India,New Delhi,,['Telecom'],,,True,Increased
2011,3,112,8.2 B,Salinas Pliego,Ricardo,Ricardo Salinas Pliego & family,1955-10-19,55,Male,Mexico,Mexico,Mexico City,,['Fashion and Retail'],,,False,Decreased
2011,3,114,8.0 B,Liang,Wengen,Liang Wengen,1956-12-14,54,Male,China,China,Changsha,,['Manufacturing'],,,True,Increased
2011,3,114,8.0 B,Reuben,David & Simon,David & Simon Reuben,1943-01-01,68,Male,United Kingdom,United Kingdom,London,,['Real Estate'],,,True,Increased
2011,3,122,7.6 B,Murdoch,Rupert,Rupert Murdoch,1931-03-11,80,Male,United States,United States,New York,Media,['Media                         '],News Corp,Chairman and CEO,True,Increased
2011,3,117,7.9 B,Popov,Sergei,Sergei Popov,1971-08-12,39,Male,Russia,Russia,Moscow,,['Finance'],,,True,Increased
2011,3,118,7.8 B,Berlusconi,Silvio,Silvio Berlusconi & family,1936-09-29,74,Male,Italy,Italy,Milan,,['Politics'],,,True,Decreased
2011,3,118,7.8 B,Kerimov,Suleiman,Suleiman Kerimov,1966-03-12,45,Male,Russia,Russia,Moscow,,['Investments'],,,True,Increased
2011,3,124,7.5 B,Anschutz,Philip,Philip Anschutz,1939-12-28,71,Male,United States,United States,Denver,Investments,['Investments'],,,True,Increased
2011,3,120,7.7 B,Al Rajhi,Sulaiman,Sulaiman Al Rajhi,1920-01-21,91,Male,Saudi Arabia,Saudi Arabia,Riyadh,,['Finance'],,,True,Increased
2011,3,120,7.7 B,Yevtushenkov,Vladimir,Vladimir Yevtushenkov,1948-09-25,62,Male,Russia,Russia,Moscow,,['Telecom'],,,True,Increased
2011,3,128,7.4 B,Kinder,Richard,Richard Kinder,1944-10-19,66,Male,United States,United States,Houston,Energy,['Energy'],Kinder Morgan,Chairman and CEO,True,Increased
2011,3,122,7.6 B,Yanai,Tadashi,Tadashi Yanai & family,1949-02-07,62,Male,Japan,Japan,Tokyo,,['Fashion and Retail'],,,True,Remained Even
2011,3,128,7.4 B,Taylor,Jack,Jack Taylor & family,1922-09-01,88,Male,United States,United States,St. Louis,Service,['Service'],Enterprise Rent-A-Car,Founder,True,Increased
2011,3,124,7.5 B,Abramov,Alexander,Alexander Abramov,1959-02-20,52,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,True,Increased
2011,3,124,7.5 B,de Carvalho-Heineken,Charlene,Charlene de Carvalho-Heineken,1954-06-30,56,Female,Netherlands,United Kingdom,London,,['Food and Beverage'],,,False,Increased
2011,3,124,7.5 B,Kuzmichev,Alexei,Alexei Kuzmichev,1962-10-15,48,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,133,7.1 B,Johnson,Edward,"Edward Johnson, III.",1930-06-29,80,Male,United States,United States,Boston,Investments,['Investments'],,,True,Decreased
2011,3,130,7.3 B,Godrej,Adi,Adi Godrej & family,1942-04-03,68,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2011,3,130,7.3 B,Singh,Kushal Pal,Kushal Pal Singh,1931-08-15,79,Male,India,India,New Delhi,,['Real Estate'],,,False,Decreased
2011,3,132,7.2 B,Green,Philip & Cristina,Philip & Cristina Green,1952-03-15,59,,United Kingdom,United Kingdom,London,,['Fashion and Retail'],,,True,Increased
2011,3,136,7.0 B,Ergen,Charles,Charles Ergen,1953-03-01,58,Male,United States,United States,Denver,Media,['Media'],DISH Network,Founder and Chairman,True,Increased
2011,3,133,7.1 B,Fedun,Leonid,Leonid Fedun,1956-04-05,54,Male,Russia,Russia,Moscow,,['Energy'],,,True,Increased
2011,3,136,7.0 B,Schmidt,Eric,Eric Schmidt,1955-04-27,55,Male,United States,United States,Atherton,Technology,['Technology'],Google,Executive Chairman,True,Increased
2011,3,141,6.9 B,Goodnight,James,James Goodnight,1943-01-06,68,Male,United States,United States,Cary,Technology,['Technology'],SAS Institute,CEO,True,Remained Even
2011,3,133,7.1 B,Weston,Galen,Galen Weston & family,1940-10-29,70,Male,Canada,Canada,Toronto,,['Fashion and Retail'],,,False,Decreased
2011,3,136,7.0 B,Al Jaber,Mohamed Bin Issa,Mohamed Bin Issa Al Jaber,1959-01-01,52,Male,Saudi Arabia,Saudi Arabia,Jeddah,,['Real Estate'],,,True,Decreased
2011,3,136,7.0 B,Armani,Giorgio,Giorgio Armani,1934-07-11,76,Male,Italy,Italy,Milan,,['Fashion and Retail'],,,True,Increased
2011,3,143,6.8 B,Wenchi Chen,Cher Wang &,Cher Wang & Wenchi Chen,,53,,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,False,Increased
2011,3,136,7.0 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,1945-06-08,65,Male,South Africa,South Africa,Johannesburg,,['Metals & Mining'],,,False,Increased
2011,3,145,6.7 B,Kennedy,Jim,Jim Kennedy,1947-11-29,63,Male,United States,United States,Atlanta,Media,['Media'],Cox Enterprises,Chairman,False,Increased
2011,3,145,6.7 B,Omidyar,Pierre,Pierre Omidyar,1967-06-21,43,Male,United States,United States,Honolulu,Technology,['Technology'],Ebay,Founder and Chairman,True,Increased
2011,3,145,6.7 B,Parry-Okeden,Blair,Blair Parry-Okeden,1951-01-01,60,Female,United States,Australia,Scone,Media,['Media'],,,False,Increased
2011,3,141,6.9 B,Plattner,Hasso,Hasso Plattner,1944-01-21,67,Male,Germany,Germany,Heidelberg,,['Technology'],,,True,Increased
2011,3,149,6.6 B,Beal,Andrew,Andrew Beal,1952-11-29,58,Male,United States,United States,Dallas,Investments,['Investments'],,,True,Increased
2011,3,143,6.8 B,Mori,Akira,Akira Mori & family,1936-07-12,74,Male,Japan,Japan,Tokyo,,['Real Estate'],,,False,Increased
2011,3,145,6.7 B,Forrest,Andrew,Andrew Forrest,1961-11-18,49,Male,Australia,Australia,Perth,,['Metals & Mining'],,,True,Increased
2011,3,149,6.6 B,Newhouse,Samuel,"Samuel Newhouse, Jr.",1928-01-01,83,Male,United States,United States,New York,Media,['Media'],,,False,Increased
2011,3,152,6.5 B,Chearavanont,Dhanin,Dhanin Chearavanont & family,1939-04-19,71,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Increased
2011,3,154,6.4 B,Wyss,Hansjorg,Hansjorg Wyss,1935-01-01,76,Male,Switzerland,United States,West Chester,,['Health care'],,,True,Increased
2011,3,149,6.6 B,Engelhorn,Curt,Curt Engelhorn,1926-05-25,84,Male,Germany,Switzerland,Gstaad,,['Health care'],,,False,Increased
2011,3,156,6.3 B,Tsai,Wan-tsai,Tsai Wan-tsai,1929-08-05,81,Male,Taiwan,,,Finance and Investments,['Finance and Investments'],,,True,Increased
2011,3,152,6.5 B,Johnson,Antonia,Antonia Johnson,1943-09-06,67,Female,Sweden,Sweden,Stockholm,,['Diversified'],,,False,Increased
2011,3,154,6.4 B,Agarwal,Anil,Anil Agarwal,1953-10-01,57,Male,India,United Kingdom,London,,['Metals & Mining'],,,True,Remained Even
2011,3,156,6.3 B,Lau,Joseph,Joseph Lau,1951-07-01,59,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,True,Increased
2011,3,162,6.0 B,Dalio,Ray,Ray Dalio,1949-08-01,61,Male,United States,United States,Greenwich,Investments,['Investments'],Bridgewater Associates,Founder & Co-Chief Investment Officer,True,Increased
2011,3,158,6.2 B,Telles,Marcel Herrmann,Marcel Herrmann Telles,1950-01-01,61,Male,Brazil,Brazil,Sao Paulo,,['Food and Beverage'],,,True,Increased
2011,3,159,6.1 B,Andic,Isak,Isak Andic & family,1955-01-01,56,Male,Spain,Spain,Barcelona,,['Fashion and Retail'],,,True,Increased
2011,3,162,6.0 B,Lauder,Leonard,Leonard Lauder,1933-03-19,78,Male,United States,United States,New York,Service,['Service'],Est&#233;e Lauder Cos,Chairman Emeritus,False,Increased
2011,3,159,6.1 B,Kadoorie,Michael,Michael Kadoorie & family,1941-01-01,70,Male,Hong Kong,Hong Kong,Hong Kong,,['Diversified'],,,False,Increased
2011,3,159,6.1 B,Shanghvi,Dilip,Dilip Shanghvi,1955-10-01,55,Male,India,India,Mumbai,,['Health care'],,,True,Increased
2011,3,162,6.0 B,Chung,Mong-Koo,Chung Mong-Koo,1938-03-19,73,Male,South Korea,South Korea,Seoul,,['Automotive'],,,False,Increased
2011,3,169,5.9 B,Arison,Micky,Micky Arison,1949-06-29,61,Male,United States,United States,Bal Harbour,Service,['Service'],Carnival,Chairman and CEO,False,Increased
2011,3,169,5.9 B,Busujima,Kunio,Kunio Busujima & family,1925-04-01,85,Male,Japan,,,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2011,3,162,6.0 B,Decaux,Jean-Claude,Jean-Claude Decaux & family,1938-01-01,73,Male,France,France,Paris,,['Media'],,,True,Increased
2011,3,162,6.0 B,Kamprad,Ingvar,Ingvar Kamprad & family,1926-03-30,84,Male,Sweden,Switzerland,Lausanne,,['Fashion and Retail'],,,True,Decreased
2011,3,169,5.9 B,Schwarzman,Stephen,Stephen Schwarzman,1947-02-14,64,Male,United States,United States,New York,Investments,['Investments'],Blackstone Group,Chairman and CEO,True,Increased
2011,3,162,6.0 B,Steinmetz,Beny,Beny Steinmetz,1956-04-02,54,Male,Israel,Israel,Netanya,,['Metals & Mining'],,,False,Increased
2011,3,173,5.8 B,Broad,Eli,Eli Broad,1933-06-06,77,Male,United States,United States,Los Angeles,Investments,['Investments'],,,True,Increased
