year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2014,3,55,16.0 B,Safra,Joseph,Joseph Safra,1939-01-01,75,Male,Brazil,Brazil,Sao Paulo,Finance and Investments,['Finance and Investments'],,,True,Increased
2014,3,56,15.9 B,Allen,Paul,Paul Allen,1953-01-21,61,Male,United States,United States,Mercer Island,Technology,['Technology'],,,True,Increased
2014,3,57,15.6 B,Mikhelson,Leonid,Leonid Mikhelson,1955-08-11,58,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2014,3,58,15.5 B,Chambers,Anne Cox,Anne Cox Chambers,1919-12-01,94,Female,United States,United States,Atlanta,Media,['Media'],,,False,Increased
2014,3,58,15.5 B,Fontbona,Iris,Iris Fontbona & family,1943-01-01,71,Female,Chile,Chile,Santiago,Metals & Mining,['Metals & Mining'],,,False,Decreased
2014,3,58,15.5 B,Pinault,Francois,Francois Pinault & family,1936-08-21,77,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2014,3,61,15.3 B,Al Amoudi,Mohammed,Mohammed Al Amoudi,1946-06-01,67,Male,Saudi Arabia,Saudi Arabia,Jeddah,Energy,['Energy'],,,True,Increased
2014,3,61,15.3 B,Premji,Azim,Azim Premji,1945-07-24,68,Male,India,India,Bangalore,Technology,['Technology'],Wipro Limited (ADR),Chairman,False,Increased
2014,3,61,15.3 B,Timchenko,Gennady,Gennady Timchenko,1952-11-09,61,Male,Russia,Switzerland,Geneva,Energy,['Energy'],,,True,Increased
2014,3,64,15.1 B,Wang,Jianlin,Wang Jianlin,1954-10-01,59,Male,China,China,Beijing,Real Estate,['Real Estate'],Dalian Wanda Group,Chairman,True,Increased
2014,3,65,15.0 B,Ergen,Charles,Charles Ergen,1953-03-01,61,Male,United States,United States,Denver,Technology,['Technology'],DISH Network,Founder and Chairman,True,Increased
2014,3,66,14.9 B,Quandt,Stefan,Stefan Quandt,1966-05-09,47,Male,Germany,Germany,Frankfurt,Automotive,['Automotive'],,,False,Increased
2014,3,67,14.7 B,Larrea Mota Velasco,German,German Larrea Mota Velasco & family,1953-10-26,60,Male,Mexico,Mexico,Mexico City,Metals & Mining,['Metals & Mining'],,,False,Decreased
2014,3,68,14.6 B,Hamm,Harold,Harold Hamm,1945-12-11,68,Male,United States,United States,Oklahoma City,Energy,['Energy'],Continental Resources,Chairman and CEO,True,Increased
2014,3,69,14.4 B,Bren,Donald,Donald Bren,1932-05-11,81,Male,United States,United States,Newport Beach,Real Estate,['Real Estate'],Irvine Company,Chairman,True,Increased
2014,3,69,14.4 B,Dalio,Ray,Ray Dalio,1949-08-01,64,Male,United States,United States,Greenwich,Investments,['Investments'],Bridgewater Associates,Founder & Co-Chief Investment Officer,True,Increased
2014,3,71,14.3 B,Schaeffler,Georg,Georg Schaeffler,1964-10-19,49,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,Entrepreneur,False,Increased
2014,3,72,14.2 B,Sarmiento,Luis Carlos,Luis Carlos Sarmiento,1933-01-27,81,Male,Colombia,Colombia,Bogota,Finance and Investments,['Finance and Investments'],,,True,Increased
2014,3,73,14.0 B,Dassault,Serge,Serge Dassault & family,1925-04-04,88,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2014,3,73,14.0 B,Perelman,Ronald,Ronald Perelman,1943-01-01,71,Male,United States,United States,New York,Investments,['Investments'],,,True,Increased
2014,3,73,14.0 B,Powell Jobs,Laurene,Laurene Powell Jobs & family,1963-11-06,49,Female,United States,United States,Palo Alto,Technology,['Technology'],Emerson Collective,"Investor, Philanthropist",False,Increased
2014,3,76,13.6 B,Alekperov,Vagit,Vagit Alekperov,1950-09-01,63,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Decreased
2014,3,76,13.6 B,Fredriksen,John,John Fredriksen,1945-02-01,69,Male,Cyprus,United Kingdom,London,Logistics,['Logistics'],,Investor,True,Increased
2014,3,78,13.5 B,Murdoch,Rupert,Rupert Murdoch & family,1931-03-11,82,Male,United States,United States,New York,Media,['Media'],News Corp,Chairman and CEO,True,Increased
2014,3,78,13.5 B,Paulson,John,John Paulson,1956-01-01,58,Male,United States,United States,New York,Investments,['Investments'],Paulson &#38; Co. Inc.,Founder,True,Increased
2014,3,80,13.4 B,Ma,Huateng,Ma Huateng,1971-10-01,42,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Increased
2014,3,81,13.0 B,Grosvenor,Gerald Cavendish,Gerald Cavendish Grosvenor & family,1951-12-22,62,Male,United Kingdom,United Kingdom,Chester,Real Estate,['Real Estate'],,,False,Increased
2014,3,82,12.8 B,Mistry,Pallonji,Pallonji Mistry,1929-06-01,84,Male,Ireland,India,Mumbai,Construction & Engineering,['Construction & Engineering'],,,False,Increased
2014,3,82,12.8 B,Quandt,Johanna,Johanna Quandt,1926-06-21,87,Female,Germany,,,Automotive,['Automotive'],,,False,Increased
2014,3,82,12.8 B,Shanghvi,Dilip,Dilip Shanghvi,1955-10-01,58,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,True,Increased
2014,3,82,12.8 B,Taylor,Jack,Jack Taylor & family,1922-09-01,91,Male,United States,United States,St. Louis,Service,['Service'],Enterprise Rent-A-Car,Founder,True,Increased
2014,3,86,12.6 B,Kwok,Thomas & Raymond,Thomas & Raymond Kwok,,,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2014,3,86,12.6 B,Potanin,Vladimir,Vladimir Potanin,1961-01-03,53,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Decreased
2014,3,88,12.5 B,Akhmetov,Rinat,Rinat Akhmetov,1966-09-21,47,Male,Ukraine,Ukraine,Donetsk,Metals & Mining,['Metals & Mining'],,,True,Decreased
2014,3,88,12.5 B,Simons,James,James Simons,1938-05-01,75,Male,United States,United States,East Setauket,Investments,['Investments'],Renaissance Technologies Corp.,Founder,True,Increased
2014,3,90,12.4 B,Bailleres Gonzalez,Alberto,Alberto Bailleres Gonzalez & family,1931-08-22,82,Male,Mexico,Mexico,Mexico City,Metals & Mining,['Metals & Mining'],,,False,Decreased
2014,3,91,12.1 B,Li,Robin,Robin Li,1968-11-17,45,Male,China,China,Beijing,Technology,['Technology'],Baidu,Founder and CEO,True,Increased
2014,3,92,12.0 B,Bertarelli,Ernesto,Ernesto Bertarelli,1965-09-22,48,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,False,Increased
2014,3,92,12.0 B,Rausing,Hans,Hans Rausing,1926-03-25,87,Male,Sweden,United Kingdom,Wadhurst,Manufacturing,['Manufacturing'],,,False,Increased
2014,3,94,11.6 B,Zong,Qinghou,Zong Qinghou,1945-10-01,68,Male,China,China,Hangzhou,Food and Beverage,['Food and Beverage'],Hangzhou Wahaha Group,Chairman,True,Remained Even
2014,3,95,11.5 B,Kuok,Robert,Robert Kuok,1923-10-06,90,Male,Malaysia,Hong Kong,Hong Kong,Diversified,['Diversified'],,,True,Decreased
2014,3,95,11.5 B,Reuben,David & Simon,David & Simon Reuben,1943-01-01,71,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2014,3,97,11.4 B,Chearavanont,Dhanin,Dhanin Chearavanont,1939-04-19,74,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Decreased
2014,3,97,11.4 B,Melnichenko,Andrey,Andrey Melnichenko,1972-03-08,41,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Decreased
2014,3,97,11.4 B,Sy,Henry,Henry Sy & family,1924-10-25,89,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,True,Decreased
2014,3,100,11.3 B,Khan,German,German Khan,1961-10-24,52,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2014,3,100,11.3 B,Krishnan,Ananda,Ananda Krishnan,1938-04-01,75,Male,Malaysia,Malaysia,Kuala Lumpur,Telecom,['Telecom'],,,True,Decreased
2014,3,102,11.1 B,Lee,Kun-Hee,Lee Kun-Hee,1942-01-09,72,Male,South Korea,South Korea,Seoul,Diversified,['Diversified'],Samsung Electronics,Chairman,False,Decreased
2014,3,102,11.1 B,Nadar,Shiv,Shiv Nadar,1945-07-18,68,Male,India,India,Delhi,Technology,['Technology'],,,True,Increased
2014,3,102,11.1 B,Prada,Miuccia,Miuccia Prada,1949-05-10,64,Female,Italy,Italy,Rome,Business,['Business'],Prada,"Owner, Fashion Designer",False,Decreased
2014,3,102,11.1 B,Santo Domingo Davila,Alejandro,Alejandro Santo Domingo,1977-02-13,37,Male,Colombia,United States,New York,Food and Beverage,['Food and Beverage'],,,False,Decreased
2014,3,106,11.0 B,Cohen,Steve,Steve Cohen,1956-01-01,58,Male,United States,United States,Greenwich,Investments,['Investments'],SAC Capital Advisors,Founder,True,Increased
2014,3,106,11.0 B,Kellner,Petr,Petr Kellner,1964-05-20,49,Male,Czech Republic,Czech Republic,Vrane nad Vltavou,Finance and Investments,['Finance and Investments'],,,True,Increased
2014,3,106,11.0 B,Ng,Robert & Philip,Robert & Philip Ng,,,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,False,Increased
2014,3,109,10.9 B,Beal,Andrew,Andrew Beal,1952-11-29,61,Male,United States,United States,Dallas,Investments,['Investments'],,,True,Increased
2014,3,109,10.9 B,Prokhorov,Mikhail,Mikhail Prokhorov,1965-05-03,48,Male,Russia,Russia,Moscow,Finance and Investments,['Finance and Investments'],Brooklyn Nets,Owner,True,Decreased
2014,3,111,10.5 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,48,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Decreased
2014,3,111,10.5 B,Wyss,Hansjoerg,Hansjoerg Wyss,1935-01-01,79,Male,Switzerland,United States,Wilson,Healthcare,['Healthcare'],,,True,Increased
2014,3,113,10.4 B,Anschutz,Philip,Philip Anschutz,1939-12-28,74,Male,United States,United States,Denver,Investments,['Investments'],,,True,Increased
2014,3,113,10.4 B,de Carvalho-Heineken,Charlene,Charlene de Carvalho-Heineken & family,1954-06-30,59,Female,Netherlands,United Kingdom,London,Food and Beverage,['Food and Beverage'],,,False,Decreased
2014,3,113,10.4 B,Kuehne,Klaus-Michael,Klaus-Michael Kuehne,1937-06-02,76,Male,Germany,Switzerland,Schindellegi,Logistics,['Logistics'],,,False,Increased
2014,3,113,10.4 B,Pessina,Stefano,Stefano Pessina,1941-06-04,72,Male,Italy,Monaco,Monte Carlo,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2014,3,117,10.3 B,Galitsky,Sergei,Sergei Galitsky,1967-08-14,46,Male,Russia,Russia,Krasnodar,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2014,3,117,10.3 B,Li,Hejun,Li Hejun,1967-08-13,46,Male,China,China,Beijing,Energy,['Energy'],,,True,
2014,3,119,10.2 B,Kristiansen,Kjeld Kirk,Kjeld Kirk Kristiansen & family,1947-12-27,66,Male,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Increased
2014,3,119,10.2 B,Telles,Marcel Herrmann,Marcel Herrmann Telles,1950-01-01,64,Male,Brazil,Brazil,Sao Paulo,Food and Beverage,['Food and Beverage'],,,True,Increased
2014,3,121,10.1 B,Butt,Charles,Charles Butt & family,1938-02-03,76,Male,United States,United States,San Antonio,Fashion and Retail,['Fashion and Retail'],,,False,Increased
2014,3,122,10.0 B,Hinduja Brothers,,Hinduja family,,,Male,United Kingdom,United Kingdom,London,Diversified,['Diversified'],,,False,Increased
2014,3,122,10.0 B,Kaiser,George,George Kaiser,1942-07-29,71,Male,United States,United States,Tulsa,Energy,['Energy'],BOK Financial,Chairman,False,Remained Even
2014,3,122,10.0 B,Ma,Jack,Jack Ma,1964-09-10,49,Male,China,China,Hangzhou,Technology,['Technology'],,,True,Increased
2014,3,122,10.0 B,Perrodo,Carrie,Carrie Perrodo & family,1951-01-01,63,Female,France,United Kingdom,London,Energy,['Energy'],,Philanthropist,False,
2014,3,122,10.0 B,Schwarzman,Stephen,Stephen Schwarzman,1947-02-14,67,Male,United States,United States,New York,Investments,['Investments'],Blackstone Group,Chairman and CEO,True,Increased
2014,3,122,10.0 B,Soon-Shiong,Patrick,Patrick Soon-Shiong,1952-01-01,62,Male,United States,United States,Los Angeles,Health care,['Health care'],,,True,Increased
2014,3,122,10.0 B,Tepper,David,David Tepper,1957-09-11,56,Male,United States,United States,Livingston,Investments,['Investments'],Appaloosa Management,President and Founder,True,Increased
2014,3,129,9.9 B,Armani,Giorgio,Giorgio Armani,1934-07-11,79,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2014,3,130,9.5 B,Kinder,Richard,Richard Kinder,1944-10-19,69,Male,United States,United States,Houston,Energy,['Energy'],Kinder Morgan,Chairman and CEO,True,Decreased
2014,3,130,9.5 B,Tsai,Eng-Meng,Tsai Eng-Meng,1957-01-01,57,Male,Taiwan,China,Shanghai,Food and Beverage,['Food and Beverage'],,,False,Decreased
2014,3,132,9.3 B,Johnson,Edward,"Edward Johnson, III.",1930-06-29,83,Male,United States,United States,Boston,Investments,['Investments'],,,False,Increased
2014,3,132,9.3 B,Mikitani,Hiroshi,Hiroshi Mikitani,1965-03-11,49,Male,Japan,Japan,Tokyo,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2014,3,132,9.3 B,Newhouse,Samuel,"Samuel Newhouse, Jr.",1928-01-01,86,Male,United States,United States,New York,Media,['Media'],,,False,Increased
2014,3,132,9.3 B,Schmidt,Eric,Eric Schmidt,1955-04-27,58,Male,United States,United States,Atherton,Technology,['Technology'],Google,Executive Chairman,True,Increased
2014,3,136,9.2 B,Mateschitz,Dietrich,Dietrich Mateschitz,1944-05-20,69,Male,Austria,Austria,Fuschl am See,Food and Beverage,['Food and Beverage'],,,True,Increased
2014,3,137,9.1 B,Abramovich,Roman,Roman Abramovich,1966-10-24,47,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,True,Decreased
2014,3,137,9.1 B,Marinho,Joao Roberto,Joao Roberto Marinho,1953-09-16,60,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2014,3,137,9.1 B,Marinho,Jose Roberto,Jose Roberto Marinho,1955-12-26,58,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2014,3,137,9.1 B,Marinho,Roberto Irineu,Roberto Irineu Marinho,1947-10-13,66,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2014,3,141,9.0 B,Berlusconi,Silvio,Silvio Berlusconi & family,1936-09-29,77,Male,Italy,Italy,Milan,Diversified,['Diversified'],,,True,Increased
2014,3,141,9.0 B,Sirivadhanabhakdi,Charoen,Charoen Sirivadhanabhakdi,1944-05-02,69,Male,Thailand,Thailand,Bangkok,Food and Beverage,['Food and Beverage'],,,True,Decreased
2014,3,141,9.0 B,Wertheimer,Alain,Alain Wertheimer,1948-08-28,65,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,
2014,3,141,9.0 B,Wertheimer,Gerard,Gerard Wertheimer,1951-01-09,63,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,
2014,3,141,9.0 B,Yevtushenkov,Vladimir,Vladimir Yevtushenkov,1948-09-25,65,Male,Russia,Russia,Moscow,Telecom,['Telecom'],,,True,Increased
2014,3,146,8.9 B,Sicupira,Carlos Alberto,Carlos Alberto Sicupira,1948-01-01,66,Male,Brazil,Switzerland,St. Gallen,Food and Beverage,['Food and Beverage'],,,True,Increased
2014,3,147,8.8 B,Kuzmichev,Alexei,Alexei Kuzmichev,1962-10-15,51,Male,Russia,United Kingdom,London,Energy,['Energy'],,,True,Increased
2014,3,147,8.8 B,Marshall,Elaine,Elaine Marshall & family,1942-07-22,71,Female,United States,United States,Dallas,Diversified,['Diversified'],,Investor,False,Increased
2014,3,147,8.8 B,Peterffy,Thomas,Thomas Peterffy,1944-09-30,69,Male,United States,United States,Greenwich,Investments,['Investments'],,,True,Increased
2014,3,147,8.8 B,Plattner,Hasso,Hasso Plattner & family,1944-01-21,70,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,True,Decreased
2014,3,147,8.8 B,Rybolovlev,Dmitry,Dmitry Rybolovlev,1966-11-22,47,Male,Russia,Monaco,Monaco,Manufacturing,['Manufacturing'],,,True,Decreased
2014,3,152,8.6 B,Merckle,Ludwig,Ludwig Merckle,1965-01-01,49,Male,Germany,Germany,Ulm,Finance and Investments,['Finance and Investments'],,,False,Increased
2014,3,153,8.5 B,Johnson,Antonia,Antonia Johnson,1943-09-06,70,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,False,Decreased
2014,3,153,8.5 B,Kadoorie,Michael,Michael Kadoorie,1941-07-19,72,Male,Hong Kong,Hong Kong,Hong Kong,Energy,['Energy'],,,False,Decreased
2014,3,153,8.5 B,Meijer,Hank & Doug,Hank & Doug Meijer,,,Male,United States,United States,Grand Rapids,Fashion and Retail,['Fashion and Retail'],,,False,Increased
2014,3,153,8.5 B,Newhouse,Donald,Donald Newhouse,1930-01-01,84,Male,United States,United States,Somerset County,Media,['Media'],,,False,Increased
2014,3,153,8.5 B,Weston,Galen,Galen Weston & family,1940-10-29,73,Male,Canada,Canada,Toronto,Fashion & Retail,['Fashion & Retail'],Selfridges Group,Owner,False,Increased
2014,3,158,8.4 B,Lau,Joseph,Joseph Lau,1951-07-01,62,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Increased
2014,3,158,8.4 B,Musk,Elon,Elon Musk,1971-06-28,42,Male,United States,United States,Los Angeles,Automotive,['Automotive'],Space Exploration Technologies Corp.,"Founder, CEO",True,Increased
