year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2007,3,93,7.9 B,,,Philip Anschutz,,67,,United States,United States,Denver,,['Investments'],,,,
2007,3,93,7.9 B,,,Galen Weston & family,,66,,Canada,Canada,Toronto,,['Retail'],,,,
2007,3,95,7.7 B,,,Enrique Banuelos,,41,,Spain,Spain,Valencia,,['Real Estate'],,,,
2007,3,96,7.6 B,,,Stefan Quandt,,41,,Germany,Germany,Frankfurt,,['Manufacturing'],,,,
2007,3,97,7.5 B,,,Edward Johnson,,76,,United States,United States,Boston,,['Finance'],,,,
2007,3,99,7.4 B,,,Sulaiman Al Rajhi,,87,,Saudi Arabia,Saudi Arabia,Riyadh,,['Finance'],,,,
2007,3,100,7.3 B,,,Donald Newhouse,,77,,United States,United States,Somerset County,,['Media'],,,,
2007,3,100,7.3 B,,,Samuel Newhouse,,79,,United States,United States,New York,,['Media'],,,,
2007,3,102,7.2 B,,,Leonard Blavatnik,,49,,United States,United States,New York,,['Oil'],,,,
2007,3,102,7.2 B,,,Charlene de Carvalho-Heineken,,52,,Netherlands,United Kingdom,London,,['Beverages'],,,,
2007,3,104,7.0 B,,,John Fredriksen,,62,,Cyprus,United Kingdom,London,,['Shipping'],,,,
2007,3,104,7.0 B,,,Philip &#38; Cristina Green,,55,,United Kingdom,Monaco,London,,['Retail'],,,,
2007,3,104,7.0 B,,,Robert Kuok,,83,,Malaysia,Hong Kong,Hong Kong,,['Agriculture'],,,,
2007,3,104,7.0 B,,,Ronald Perelman,,64,,United States,United States,New York,,['Investments'],,,,
2007,3,104,7.0 B,,,Viktor Rashnikov,,58,,Russia,Russia,Magnitogorsk,,['Manufacturing'],,,,
2007,3,104,7.0 B,,,Hong-tu Tsai & family,,54,,Taiwan,Taiwan,,,['Finance'],,,,
2007,3,111,6.7 B,,,Johanna Quandt,,80,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2007,3,112,6.6 B,,,Antonia Johnson,,63,,Sweden,Sweden,Stockholm,,,,,,
2007,3,113,6.5 B,,,Yu-tung Cheng,,81,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2007,3,114,6.4 B,,,Ramesh Chandra,,67,,India,India,New Delhi,,['Real Estate'],,,,
2007,3,114,6.4 B,,,Curt Engelhorn,,80,,Germany,Switzerland,Gstaad,,['Pharmaceuticals'],,,,
2007,3,116,6.2 B,,,Alexei Kuzmichev,,44,,Russia,Russia,Moscow,,['Oil'],,,,
2007,3,116,6.2 B,,,Eric Schmidt,,51,,United States,United States,Atherton,,,,,,
2007,3,119,6.0 B,,,Eli Broad,,73,,United States,United States,Los Angeles,,['Manufacturing'],,,,
2007,3,119,6.0 B,,,Gustavo Cisneros & family,,61,,Venezuela,Venezuela,Caracas,,['Media'],,,,
2007,3,119,6.0 B,,,Erivan Haub & family,,74,,Germany,Germany,M?lheim an der Ruhr,,['Retail'],,,,
2007,3,119,6.0 B,,,Petr Kellner,,42,,Czech Republic,Czech Republic,Vrane nad Vltavou,,['Insurance'],,,,
2007,3,119,6.0 B,,,Ananda Krishnan,,68,,Malaysia,Malaysia,Kuala Lumpur,,,,,,
2007,3,119,6.0 B,,,Lorenzo Mendoza & family,,41,,Venezuela,Venezuela,Caracas,,['Beverages'],,,,
2007,3,119,6.0 B,,,Hasso Plattner,,63,,Germany,Germany,Heidelberg,,['Software'],,,,
2007,3,119,6.0 B,,,Joseph Safra,,68,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2007,3,128,5.9 B,,,Klaus-Michael Kuhne,,69,,Germany,Switzerland,Schindellegi,,['Shipping'],,,,
2007,3,129,5.8 B,Arison,Micky,Micky Arison,1949-06-29,57,Male,United States,United States,Bal Harbour,,['Service'],,,False,Decreased
2007,3,129,5.8 B,,,"James, Arthur &#38; John Irving",,0,,Canada,Canada,Saint John,,['Oil'],,,,
2007,3,129,5.8 B,,,Masayoshi Son,,49,,Japan,Japan,Tokyo,,['Software'],,,,
2007,3,132,5.7 B,Jobs,Steven,Steve Jobs,1955-02-24,52,Male,United States,,,,['Technology'],,,False,Increased
2007,3,132,5.7 B,,,Karl-Heinz Kipp,,83,,Germany,Switzerland,Arosa,,['Retail'],,,,
2007,3,132,5.7 B,,,Akira Mori & family,,69,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2007,3,132,5.7 B,,,Dmitry Pumpyansky,,43,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2007,3,132,5.7 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,83,Male,Colombia,,,,['Food and Beverage'],,,False,Increased
2007,3,137,5.6 B,,,Alexander Abramov,,48,,Russia,Russia,Moscow,,,,,,
2007,3,137,5.6 B,,,Charles Johnson,,74,,United States,United States,San Mateo,,['Finance'],,,,
2007,3,137,5.6 B,,,Esther Koplowitz,,56,,Spain,Spain,Barcelona,,['Construction &#38; Engineering'],,,,
2007,3,137,5.6 B,,,Eliodoro Matte & family,,61,,Chile,Chile,Santiago,,,,,,
2007,3,137,5.6 B,,,Pallonji Mistry,,77,,India,India,Mumbai,,['Construction &#38; Engineering'],,,,
2007,3,142,5.5 B,,,Robert Bass,,59,,United States,United States,Fort Worth,,['Oil'],,,,
2007,3,142,5.5 B,,,Michael Bloomberg,,65,,United States,United States,New York,,['Media'],,,,
2007,3,142,5.5 B,,,Terry Gou,,56,,Taiwan,Taiwan,Taipei,,,,,,
2007,3,142,5.5 B,,,Vladimir Kim,,46,,Kazakhstan,Kazakhstan,Almaty,,,,,,
2007,3,142,5.5 B,,,James Packer,,39,,Australia,Australia,Sydney,,['Media'],,,,
2007,3,142,5.5 B,,,Thomas Schmidheiny,,61,,Switzerland,Switzerland,Balgach,,['Construction &#38; Engineering'],,,,
2007,3,142,5.5 B,,,Alisher Usmanov,,53,,Russia,Russia,Moscow,,,,,,
2007,3,150,5.4 B,,,Robert Rowling,,53,,United States,United States,Dallas,,,,,,
2007,3,150,5.4 B,,,Roustam Tariko,,45,,Russia,Russia,Moscow,,['Finance'],,,,
2007,3,152,5.3 B,,,Leonid Fedun,,50,,Russia,Russia,Moscow,,['Oil'],,,,
2007,3,152,5.3 B,,,Bradley Hughes,,73,,United States,United States,Malibu,,,,,,
2007,3,152,5.3 B,,,Michael Kadoorie & family,,66,,Hong Kong,Hong Kong,Hong Kong,,,,,,
2007,3,155,5.2 B,,,John Menard,,67,,United States,United States,Eau Claire,,['Retail'],,,,
2007,3,155,5.2 B,,,Charles Schwab,,69,,United States,United States,Atherton,,,,,,
2007,3,158,5.0 B,,,Alberto Bailleres & family,,74,,Mexico,Mexico,Mexico City,,,,,,
2007,3,158,5.0 B,,,Jean-Claude Decaux & family,,69,,France,France,Paris,,['Media'],,,,
2007,3,158,5.0 B,,,Alicia Koplowitz,,54,,Spain,Spain,Madrid,,['Investments'],,,,
2007,3,158,5.0 B,,,Ralph Lauren,,67,,United States,United States,New York,,['Apparel'],,,,
2007,3,158,5.0 B,,,Nicky Oppenheimer & family,,61,,South Africa,South Africa,Johannesburg,,,,,,
2007,3,158,5.0 B,,,Onsi Sawiris,,77,,Egypt,Egypt,Cairo,,['Construction &#38; Engineering'],,,,
2007,3,158,5.0 B,,,Samuel Zell,,65,,United States,United States,Chicago,,['Real Estate'],,,,
2007,3,165,4.9 B,,,Jorge Paulo Lemann,,67,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2007,3,167,4.7 B,,,David Geffen,,64,,United States,United States,Malibu,,['Media'],,,,
2007,3,167,4.7 B,,,Boris Ivanishvili,,51,,Russia,Georgia,Chorvila,,,,,,
2007,3,167,4.7 B,,,Luis Carlos Sarmiento,,74,,Colombia,Colombia,Bogota,,['Finance'],,,,
2007,3,167,4.7 B,,,Cho Yaw Wee & family,,78,,Singapore,Singapore,Singapore,,['Finance'],,,,
2007,3,172,4.6 B,,,Rupert Johnson,,65,,United States,United States,San Mateo,,['Finance'],,,,
2007,3,172,4.6 B,,,Frank Lowy & family,,76,,Australia,Australia,Sydney,,['Real Estate'],,,,
2007,3,172,4.6 B,,,Andrey Melnichenko,,35,,Russia,Russia,Moscow,,,,,,
2007,3,172,4.6 B,,,Sergei Popov,,35,,Russia,Russia,Moscow,,,,,,
2007,3,172,4.6 B,,,Ricardo Salinas Pliego & family,,51,,Mexico,Mexico,Mexico City,,['Retail'],,,,
2007,3,177,4.5 B,,,Giorgio Armani,,72,,Italy,Italy,Milan,,['Apparel'],,,,
2007,3,177,4.5 B,,,Otto Beisheim,,83,,Germany,Switzerland,Zoug,,['Retail'],,,,
2007,3,177,4.5 B,,,Martin &#38; Olivier Bouygues,,0,,France,France,Paris,,['Construction &#38; Engineering'],,,,
2007,3,177,4.5 B,Crown,Lester,Lester Crown & family,1925-06-07,81,Male,United States,United States,Wilmette,,['Investments'],,,False,Increased
2007,3,177,4.5 B,Goodnight,James,James Goodnight,1943-01-06,64,Male,United States,United States,Cary,,['Technology'],,,False,Increased
2007,3,177,4.5 B,,,Herbert Kohler & family,,68,,United States,United States,Kohler,,['Manufacturing'],,,,
2007,3,177,4.5 B,,,Edward Lampert,,44,,United States,United States,Greenwich,,['Finance'],,,,
2007,3,177,4.5 B,,,David &#38; Simon Reuben,,0,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2007,3,177,4.5 B,,,Ty Warner,,63,,United States,United States,Chicago,,['Manufacturing'],,,,
2007,3,188,4.4 B,Bezos,Jeffrey,Jeff Bezos,1964-01-12,43,Male,United States,United States,Seattle,,['Technology'],,,False,Increased
2007,3,188,4.4 B,,,Kunio Busujima & family,,81,,Japan,Japan,Kiryu,,,,,,
2007,3,188,4.4 B,Perot,Henry Ross,Henry Ross Perot Sr,1930-06-27,76,Male,United States,United States,Dallas,,['Technology'],,,False,Increased
2007,3,188,4.4 B,,,Bernard (Barry) Sherman,,65,,Canada,Canada,Toronto,,['Pharmaceuticals'],,,,
2007,3,188,4.4 B,,,Stef Wertheimer & family,,81,,Israel,Israel,Tefen,,['Manufacturing'],,,,
2007,3,194,4.3 B,,,Jeronimo Arango & family,,81,,Mexico,Mexico,,,['Retail'],,,,
2007,3,194,4.3 B,Arison,Shari,Shari Arison,1957-09-09,49,Female,Israel,Israel,Tel Aviv,Billionaire,['Billionaire'],,"Investor, Philanthropist",False,Decreased
2007,3,194,4.3 B,,,Hubert Burda,,67,,Germany,Germany,Munich,,['Media'],,,,
2007,3,194,4.3 B,Haefner,Walter,Walter Haefner,1910-09-13,96,Male,Switzerland,,,,['Technology'],,,False,Remained Even
2007,3,194,4.3 B,Kwek,Leng Beng,Kwek Leng Beng & family,1941-01-01,66,Male,Singapore,,Singapore,,,,,False,Increased
2007,3,194,4.3 B,,,Leonid Mikhelson,,51,,Russia,Russia,Moscow,,['Oil'],,,,
2007,3,194,4.3 B,,,Johann Rupert & family,,56,,South Africa,South Africa,Stellenbosch,,['Retail'],,,,
2007,3,194,4.3 B,,,Michael &#38; Rainer Schmidt-Ruthenbeck,,0,,Germany,Germany,Duisburg,,['Retail'],,,,
2007,3,204,4.2 B,,,Robert Holding,,80,,United States,United States,Sun Valley,,['Oil'],,,,
2007,3,204,4.2 B,McAulay,Ronald,Ronald McAulay,1935-10-05,70,Male,Hong Kong,Hong Kong,Hong Kong,Energy,['Energy'],,,False,
2007,3,204,4.2 B,,,David Murdock,,83,,United States,United States,Los Angeles,,['Investments'],,,,
2007,3,204,4.2 B,Skoll,Jeffrey,Jeffrey Skoll,1965-01-16,42,Male,Canada,United States,Woodside,Technology,['Technology                    '],,,False,Decreased
2007,3,210,4.1 B,,,Matthew Bucksbaum & family,,81,,United States,United States,Chicago,,['Real Estate'],,,,
2007,3,210,4.1 B,,,Adi Godrej & family,,64,,India,India,Mumbai,,['Manufacturing'],,,,
2007,3,210,4.1 B,,,Lev Leviev,,51,,Israel,Israel,B'nei Brak,,['Manufacturing'],,,,
2007,3,214,4.0 B,,,Rinat Akhmetov,,40,,Ukraine,Ukraine,Donetsk,,,,,,
2007,3,214,4.0 B,,,Paul Desmarais,,80,,Canada,Canada,Montreal,,,,,,
2007,3,214,4.0 B,,,Aloysio de Andrade Faria,,86,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2007,3,214,4.0 B,,,Michael Herz,,61,,Germany,Germany,Hamburg,,['Retail'],,,,
2007,3,214,4.0 B,,,Wolfgang Herz,,56,,Germany,Germany,Hamburg,,['Retail'],,,,
2007,3,214,4.0 B,,,Shiv Nadar,,61,,India,India,New Delhi,,,,,,
2007,3,214,4.0 B,,,Richard Schulze,,66,,United States,United States,Edina,,['Retail'],,,,
2007,3,214,4.0 B,,,Harold Simmons,,75,,United States,United States,Dallas,,['Investments'],,,,
2007,3,214,4.0 B,,,James Simons,,69,,United States,United States,East Setauket,,['Investments'],,,,
2007,3,214,4.0 B,,,Andreas Strungmann,,57,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2007,3,214,4.0 B,,,Thomas Strungmann,,57,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2007,3,214,4.0 B,,,Yitzhak Tshuva,,58,,Israel,Israel,Netanya,,['Real Estate'],,,,
2007,3,226,3.9 B,,,Antonio Ermirio de Moraes & family,,78,,Brazil,Brazil,Sao Paulo,,,,,,
2007,3,226,3.9 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,85,Male,Israel,,,,['Logistics'],,,False,Increased
2007,3,226,3.9 B,,,Nassef Sawiris,,0,,Egypt,Egypt,Cairo,,['Construction &#38; Engineering'],,,,
2007,3,226,3.9 B,,,Hiroshi Yamauchi,,79,,Japan,Japan,Kyoto,,['Software'],,,,
2007,3,230,3.8 B,,,Anil Agarwal,,53,,India,United Kingdom,London,,,,,,
2007,3,230,3.8 B,,,Richard Branson,,56,,United Kingdom,United Kingdom,London,,['Shipping'],,,,
2007,3,230,3.8 B,,,Frits Goldschmeding,,73,,Netherlands,Netherlands,Amsterdam,,,,,,
2007,3,230,3.8 B,,,Stein Erik Hagen & family,,50,,Norway,Norway,Oslo,,['Retail'],,,,
2007,3,230,3.8 B,,,Eitaro Itoyama,,64,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2007,3,230,3.8 B,,,Jim Pattison,,78,,Canada,Canada,Vancouver,,,,,,
2007,3,230,3.8 B,,,Anton Schlecker,,62,,Germany,Germany,Ehingen,,['Retail'],,,,
2007,3,237,3.7 B,,,Vladimir Bogdanov,,55,,Russia,Russia,Surgut,,['Oil'],,,,
2007,3,237,3.7 B,Lebedev,Alexander,Alexander Lebedev,1959-12-16,47,Male,Russia,,,Investments,['Investments'],,,False,Increased
2007,3,237,3.7 B,,,Leonard Stern,,68,,United States,United States,New York,,['Real Estate'],,,,
2007,3,237,3.7 B,,,Joan Tisch,,81,,United States,United States,New York,,['Finance'],,,,
2007,3,237,3.7 B,,,Tadashi Yanai & family,,58,,Japan,Japan,Yamaguchi,,['Retail'],,,,
2007,3,243,3.6 B,,,Pyotr Aven,,52,,Russia,Russia,Moscow,,['Oil'],,,,
2007,3,243,3.6 B,,,Charles Cadogan & family,,70,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2007,3,243,3.6 B,,,Bernard Ecclestone & family,,76,,United Kingdom,United Kingdom,London,,,,,,
2007,3,243,3.6 B,Lucas,George,George Lucas,1944-05-14,62,Male,United States,United States,San Anselmo,,['Media'],,,False,Increased
2007,3,243,3.6 B,,,Gordon Moore,,78,,United States,United States,Woodside,,,,,,
2007,3,243,3.6 B,,,Stephan Schmidheiny,,59,,Switzerland,Switzerland,Zurich,,['Investments'],,,,
2007,3,249,3.5 B,Bjorgolfsson,Bjorgolfur Thor,Thor Bjorgolfsson,1967-03-19,40,Male,Iceland,United Kingdom,London,Diversified,['Diversified'],,,True,Increased
2007,3,249,3.5 B,,,Richard DeVos,,81,,United States,United States,Ada,,,,,,
2007,3,249,3.5 B,,,Wing Mau Hui,,56,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2007,3,249,3.5 B,,,Ray Lee Hunt,,64,,United States,United States,Dallas,,['Oil'],,,,
2007,3,249,3.5 B,,,Manuel Jove,,65,,Spain,Spain,La Coruna,,['Real Estate'],,,,
2007,3,249,3.5 B,,,Saleh Kamel,,65,,Saudi Arabia,Saudi Arabia,Makkah Al-Minkarramah,,,,,,
2007,3,249,3.5 B,,,Peter Kellogg,,65,,United States,United States,Short Hills,,['Finance'],,,,
2007,3,249,3.5 B,,,Leonard Lauder,,74,,United States,United States,New York,,['Apparel'],,,,
2007,3,249,3.5 B,,,Husnu Ozyegin,,62,,Turkey,Turkey,Istanbul,,['Finance'],,,,
2007,3,249,3.5 B,,,Stephen Schwarzman,,60,,United States,United States,New York,,['Finance'],,,,
2007,3,249,3.5 B,,,Patrick Soon-Shiong,,55,,United States,United States,Los Angeles,,['Pharmaceuticals'],,,,
2007,3,249,3.5 B,,,Karl Wlaschek,,89,,Austria,Austria,Vienna,,['Retail'],,,,
2007,3,264,3.4 B,,,Isak Andic,,52,,Spain,Spain,Barcelona,,['Retail'],,,,
2007,3,264,3.4 B,,,Heidi Horten,,66,,Austria,Austria,Vienna,,['Retail'],,,,
2007,3,264,3.4 B,Mera,Rosalia,Rosalia Mera,1944-01-28,63,Female,Spain,Spain,La Coruna,Billionaire,['Billionaire'],,"Investor, Philanthropist",False,Increased
2007,3,264,3.4 B,,,Charoen Sirivadhanabhakdi,,62,,Thailand,Thailand,Bangkok,,['Beverages'],,,,
2007,3,264,3.4 B,,,Stephen Wynn,,65,,United States,United States,Las Vegas,,,,,,
2007,3,271,3.3 B,,,Kjeld Kirk Kristiansen,,59,,Denmark,Denmark,Billund,,['Manufacturing'],,,,
2007,3,271,3.3 B,,,Dmitry Rybolovlev,,40,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2007,3,273,3.2 B,Cook,William,William Cook,1931-09-01,75,Male,United States,,,,['Health care'],,,False,Remained Even
2007,3,273,3.2 B,,,Friede Springer,,64,,Germany,Germany,Berlin,,['Media'],,,,
2007,3,273,3.2 B,,,Steven Udvar-Hazy,,61,,United States,United States,Beverly Hills,,,,,,
2007,3,273,3.2 B,Wexner,Leslie,Leslie Wexner,1937-09-08,69,Male,United States,United States,New Albany,,['Fashion and Retail'],,,False,Increased
