year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2008,3,25,19.3 B,,,Vladimir Potanin,,47,,Russia,Russia,Moscow,,,,,,
2008,3,26,19.2 B,Walton,Christy,Christy Walton & family,1955-01-01,53,Female,United States,United States,Jackson,Fashion and Retail,['Fashion and Retail            '],Children's Scholarship Fund,Co-Chair,False,Increased
2008,3,26,19.2 B,Walton,Jim,Jim Walton,1948-01-01,60,Male,United States,United States,Bentonville,Fashion and Retail,['Fashion and Retail            '],"Arvest Bank Group, Inc.",Chairman and CEO,False,Increased
2008,3,26,19.2 B,Walton,S. Robson,S. Robson Walton,1944-01-01,64,Male,United States,United States,Bentonville,Fashion and Retail,['Fashion and Retail            '],Wal-Mart Stores,Chairman,False,Increased
2008,3,29,19.0 B,,,Shau Kee Lee,,80,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2008,3,29,19.0 B,Walton,Alice,Alice Walton,1949-10-07,58,Female,United States,United States,Fort Worth,,['Fashion and Retail'],,,False,Increased
2008,3,31,18.9 B,,,David Thomson & family,,50,,Canada,Canada,Toronto,,['Media'],,,,
2008,3,32,18.7 B,,,Sergey Brin,,34,,United States,United States,Palo Alto,,,,,,
2008,3,33,18.6 B,,,Larry Page,,35,,United States,United States,San Francisco,,,,,,
2008,3,34,18.2 B,,,Michael Otto & family,,64,,Germany,Germany,Hamburg,,['Retail'],,,,
2008,3,35,17.7 B,,,Stefan Persson,,60,,Sweden,Sweden,Stockholm,,['Retail'],,,,
2008,3,36,17.5 B,,,Suleiman Kerimov,,42,,Russia,Russia,Moscow,,['Investments'],,,,
2008,3,37,17.0 B,,,Charles Koch,,72,,United States,United States,Wichita,,['Oil'],,,,
2008,3,37,17.0 B,,,David Koch,,67,,United States,United States,New York,,['Manufacturing'],,,,
2008,3,39,16.9 B,,,Francois Pinault & family,,71,,France,France,Paris,,,,,,
2008,3,40,16.4 B,Dell,Michael,Michael Dell,1965-02-23,43,Male,United States,United States,Austin,Technology,['Technology                    '],Dell,Chairman and CEO,False,Increased
2008,3,41,16.0 B,Allen,Paul,Paul Allen,1953-01-21,55,Male,United States,United States,Mercer Island,Technology,['Technology                    '],,,False,Decreased
2008,3,41,16.0 B,Kerkorian,Kirk,Kirk Kerkorian,1917-06-06,90,Male,United States,United States,Beverly Hills,Gaming,['Gaming'],,,False,Increased
2008,3,43,15.0 B,Ballmer,Steven,Steve Ballmer,1956-03-24,52,Male,United States,United States,Hunts Point,Technology,['Technology                    '],Microsoft,CEO,False,Remained Even
2008,3,43,15.0 B,,,Abigail Johnson,,46,,United States,United States,Boston,,['Finance'],,,,
2008,3,43,15.0 B,,,Shashi &#38; Ravi Ruia,,64,,India,India,Mumbai,,,,,,
2008,3,46,14.0 B,Al-Kharafi,Nasser,Nasser Al-Kharafi & family,1943-06-17,64,Male,Kuwait,,,,['Diversified'],,,False,Increased
2008,3,46,14.0 B,,,Gerald Cavendish Grosvenor & family,,56,,United Kingdom,United Kingdom,Chester,,['Real Estate'],,,,
2008,3,46,14.0 B,Icahn,Carl,Carl Icahn,1936-02-16,72,Male,United States,United States,New York,Investments,['Investments                   '],Icahn Enterprises L.P.,Chairman,False,Increased
2008,3,46,14.0 B,Mars,Forrest,"Forrest Mars, Jr.",1931-08-13,76,Male,United States,United States,Big Horn,Food and Beverage,['Food and Beverage'],,,False,Increased
2008,3,46,14.0 B,Mars,Jacqueline,Jacqueline Mars,1939-10-10,68,Female,United States,United States,The Plains,Food and Beverage,['Food and Beverage'],,,False,Increased
2008,3,46,14.0 B,Mars,John,John Mars,1936-06-01,71,Male,United States,United States,Jackson,Food and Beverage,['Food and Beverage'],,,False,Increased
2008,3,46,14.0 B,Rausing,Birgit,Birgit Rausing & family,1924-01-01,84,Female,Sweden,,,Manufacturing,['Manufacturing'],,,False,Increased
2008,3,46,14.0 B,Taylor,Jack,Jack Taylor & family,1922-09-01,85,Male,United States,United States,St. Louis,Service,['Service'],Enterprise Rent-A-Car,Founder,False,Increased
2008,3,54,13.9 B,,,German Khan,,46,,Russia,Russia,Moscow,,['Oil'],,,,
2008,3,55,13.2 B,,,Susanne Klatten,,45,,Germany,Germany,Bad Homburg,,['Pharmaceuticals'],,,,
2008,3,56,13.0 B,,,Vagit Alekperov,,57,,Russia,Russia,Moscow,,['Oil'],,,,
2008,3,56,13.0 B,Bren,Donald,Donald Bren,1932-05-11,75,Male,United States,United States,Newport Beach,Real Estate,['Real Estate                   '],Irvine Company,Chairman,False,Increased
2008,3,58,12.9 B,,,Alain &#38; Gerard Wertheimer,,0,,France,United States,New York,,['Apparel'],,,,
2008,3,59,12.8 B,,,Dmitry Rybolovlev,,41,,Russia,Russia,Moscow,,['Chemicals'],,,,
2008,3,60,12.7 B,,,Azim Premji,,62,,India,India,Bangalore,,,,,,
2008,3,60,12.7 B,,,Naguib Sawiris,,53,,Egypt,Egypt,Cairo,,,,,,
2008,3,62,12.6 B,Chambers,Anne Cox,Anne Cox Chambers,1919-12-01,88,Female,United States,United States,Atlanta,Media,['Media                         '],,,False,Remained Even
2008,3,63,11.9 B,,,Iskander Makhmudov,,44,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2008,3,64,11.8 B,,,Sunil Mittal & family,,50,,India,India,Delhi,,,,,,
2008,3,65,11.5 B,,,Alexander Abramov,,49,,Russia,Russia,Moscow,,,,,,
2008,3,65,11.5 B,,,Michael Bloomberg,,66,,United States,United States,New York,,['Media'],,,,
2008,3,67,11.2 B,,,Viktor Vekselberg,,50,,Russia,Russia,Moscow,,,,,,
2008,3,68,11.0 B,,,Michele Ferrero & family,,81,,Italy,Monaco,Montecarlo,,['Food'],,,,
2008,3,68,11.0 B,Kaiser,George,George Kaiser,1942-07-29,65,Male,United States,United States,Tulsa,Energy,['Energy                        '],BOK Financial,Chairman,False,Increased
2008,3,68,11.0 B,,,Spiro Latsis & family,,61,,Greece,Switzerland,Geneva,,,,,,
2008,3,68,11.0 B,,,Nassef Sawiris,,46,,Egypt,Egypt,Cairo,,['Construction &#38; Engineering'],,,,
2008,3,72,10.8 B,,,Alexei Kuzmichev,,45,,Russia,Russia,Moscow,,,,,,
2008,3,73,10.4 B,Knight,Philip,Phil Knight,1938-02-24,70,Male,United States,United States,Hillsboro,Fashion and Retail,['Fashion and Retail            '],NIKE,Chairman,False,Increased
2008,3,73,10.4 B,,,Viktor Rashnikov,,59,,Russia,Russia,Magnitogorsk,,['Manufacturing'],,,,
2008,3,75,10.3 B,,,Ernesto Bertarelli & family,,42,,Switzerland,Switzerland,Geneva,,['Pharmaceuticals'],,,,
2008,3,76,10.2 B,,,Kumar Birla,,40,,India,India,Mumbai,,,,,,
2008,3,77,10.0 B,,,Leonardo Del Vecchio,,72,,Italy,Italy,Milan,,['Manufacturing'],,,,
2008,3,77,10.0 B,,,Antonio Ermirio de Moraes & family,,79,,Brazil,Brazil,Sao Paulo,,,,,,
2008,3,77,10.0 B,,,Iris Fontbona & family,,0,,Chile,Chile,Santiago,,,,,,
2008,3,77,10.0 B,Johnson,Edward,"Edward Johnson, III.",1930-06-29,77,Male,United States,United States,Boston,Investments,['Investments                   '],,,False,Increased
2008,3,77,10.0 B,,,Hans Rausing,,82,,Sweden,United Kingdom,Wadhurst,,['Manufacturing'],,,,
2008,3,77,10.0 B,,,Vladimir Yevtushenkov,,59,,Russia,Russia,Moscow,,,,,,
2008,3,77,10.0 B,,,Igor Zyuzin,,47,,Russia,Russia,Moscow,,,,,,
2008,3,84,9.9 B,,,Serge Dassault & family,,82,,France,France,Paris,,['Manufacturing'],,,,
2008,3,85,9.8 B,,,Alberto Bailleres & family,,75,,Mexico,Mexico,Mexico City,,,,,,
2008,3,86,9.6 B,,,Ramesh Chandra,,68,,India,India,New Delhi,,['Real Estate'],,,,
2008,3,87,9.5 B,Ergen,Charles,Charles Ergen,1953-03-01,55,Male,United States,United States,Denver,Media,['Media                         '],DISH Network,Founder and Chairman,False,Decreased
2008,3,87,9.5 B,Perelman,Ronald,Ronald Perelman,1943-01-01,65,Male,United States,United States,New York,Investments,['Investments                   '],,,False,Increased
2008,3,90,9.4 B,,,Silvio Berlusconi & family,,71,,Italy,Italy,North of Milan,,['Media'],,,,
2008,3,91,9.3 B,Adani,Gautam,Gautam Adani,1962-06-24,45,Male,India,India,Ahmedabad,,,,,True,
2008,3,91,9.3 B,,,Petr Kellner,,43,,Czech Republic,Czech Republic,Vrane nad Vltavou,,['Insurance'],,,,
2008,3,91,9.3 B,,,Alisher Usmanov,,54,,Russia,Russia,Moscow,,,,,,
2008,3,94,9.2 B,,,August von Finck,,78,,Germany,Switzerland,Thurgau,,['Investments'],,,,
2008,3,96,9.1 B,,,Onsi Sawiris,,78,,Egypt,Egypt,Cairo,,['Construction &#38; Engineering'],,,,
2008,3,97,9.0 B,,,Mohammed Al Amoudi,,62,,Saudi Arabia,Saudi Arabia,Jeddah,,['Oil'],,,,
2008,3,97,9.0 B,,,Robert Kuok,,84,,Malaysia,Hong Kong,Hong Kong,,['Agriculture'],,,,
2008,3,97,9.0 B,Soros,George,George Soros,1930-08-12,77,Male,United States,United States,Katonah,Investments,['Investments                   '],,,False,Increased
2008,3,100,8.9 B,Al Ghurair,Abdul Aziz,Abdul Aziz Al Ghurair & family,1954-07-01,54,Male,United Arab Emirates,,,Finance,['Finance'],,,False,Increased
2008,3,101,8.8 B,,,Joseph Safra,,69,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2008,3,102,8.7 B,Goodnight,James,James Goodnight,1943-01-06,65,Male,United States,United States,Cary,Technology,['Technology                    '],SAS Institute,CEO,False,Increased
2008,3,104,8.5 B,Newhouse,Donald,Donald Newhouse,1930-01-01,78,Male,United States,United States,Somerset County,Media,['Media                         '],,,False,Increased
2008,3,104,8.5 B,Newhouse,Samuel,"Samuel Newhouse, Jr.",1928-01-01,80,Male,United States,United States,New York,Media,['Media                         '],,,False,Increased
2008,3,104,8.5 B,,,Maria-Elisabeth &#38; Georg Schaeffler,,0,,Germany,Germany,Herzogenaurach,,['Manufacturing'],,,,
2008,3,107,8.4 B,,,Sulaiman Al Rajhi,,88,,Saudi Arabia,Saudi Arabia,Riyadh,,['Finance'],,,,
2008,3,107,8.4 B,,,Philip &#38; Cristina Green,,56,,United Kingdom,United Kingdom,London,,['Retail'],,,,
2008,3,109,8.3 B,,,Rupert Murdoch,,77,,United States,United States,New York,,['Media'],,,,
2008,3,110,8.2 B,Bezos,Jeffrey,Jeff Bezos,1964-01-12,44,Male,United States,United States,Seattle,,['Technology'],,,False,Increased
2008,3,110,8.2 B,,,Savitri Jindal,,58,,India,India,Delhi & Hisar,,,,,,
2008,3,113,8.0 B,Blavatnik,Leonard,Len Blavatnik,1957-06-01,50,Male,United States,United Kingdom,London,Energy,['Energy                        '],,,False,Increased
2008,3,113,8.0 B,,,John Fredriksen,,63,,Cyprus,United Kingdom,London,,['Shipping'],,,,
2008,3,113,8.0 B,,,Nikolai Tsvetkov,,47,,Russia,Russia,Moscow,,['Finance'],,,,
2008,3,117,7.9 B,,,Eliodoro Matte & family,,62,,Chile,Chile,Santiago,,,,,,
2008,3,119,7.8 B,,,Erivan Haub & family,,75,,Germany,Germany,Mulheim an der Ruhr,,['Retail'],,,,
2008,3,120,7.7 B,,,Yu-tung Cheng,,82,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2008,3,120,7.7 B,Omidyar,Pierre,Pierre Omidyar,1967-06-21,40,Male,United States,United States,Honolulu,Technology,['Technology                    '],Ebay,Founder and Chairman,False,Decreased
2008,3,120,7.7 B,,,Hong-tu Tsai & family,,55,,Taiwan,Taiwan,Taipei,,['Finance'],,,,
2008,3,120,7.7 B,,,Reinhold Wurth,,72,,Germany,Germany,Kuenzelsau,,['Manufacturing'],,,,
2008,3,124,7.5 B,,,Akira Mori & family,,71,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2008,3,125,7.4 B,Anschutz,Philip,Philip Anschutz,1939-12-28,68,Male,United States,United States,Denver,Investments,['Investments                   '],,,False,Decreased
2008,3,125,7.4 B,,,Huiyan Yang,,26,,China,China,Shunde,,['Real Estate'],,,,
2008,3,127,7.3 B,,,Rinat Akhmetov,,41,,Ukraine,Ukraine,Donetsk,,,,,,
2008,3,127,7.3 B,,,Charlene de Carvalho-Heineken,,53,,Netherlands,United Kingdom,London,,['Beverages'],,,,
2008,3,127,7.3 B,,,German Larrea Mota Velasco & family,,54,,Mexico,Mexico,Mexico City,,,,,,
2008,3,127,7.3 B,Menard,John,"John Menard, Jr.",1940-01-22,68,Male,United States,United States,Eau Claire,Fashion and Retail,['Fashion and Retail            '],"Menard, Inc.",president and CEO,False,Increased
2008,3,131,7.2 B,,,Ananda Krishnan,,69,,Malaysia,Malaysia,Kuala Lumpur,,,,,,
2008,3,132,7.0 B,,,Americo Amorim,,73,,Portugal,Portugal,Grijo,,,,,,
2008,3,132,7.0 B,,,Antonia Johnson,,64,,Sweden,Sweden,Stockholm,,,,,,
2008,3,132,7.0 B,,,Galen Weston & family,,67,,Canada,Canada,Toronto,,['Retail'],,,,
2008,3,136,6.9 B,Simmons,Harold,Harold Simmons,1931-05-13,76,Male,United States,United States,Dallas,Investments,['Investments                   '],Valhi Inc.,Chairman,False,Increased
2008,3,137,6.8 B,Cohen,Steven,Steve Cohen,1956-01-01,52,Male,United States,United States,Greenwich,Investments,['Investments                   '],SAC Capital Advisors,Founder,False,Increased
2008,3,137,6.8 B,,,Stefan Quandt,,42,,Germany,Germany,Frankfurt,,['Manufacturing'],,,,
2008,3,137,6.8 B,Redstone,Sumner,Sumner Redstone,1923-05-27,84,Male,United States,United States,Beverly Hills,Media,['Media                         '],Viacom,Chairman,False,Decreased
2008,3,140,6.7 B,,,"James, Arthur &#38; John Irving",,0,,Canada,Canada,Saint John,,['Oil'],,,,
2008,3,140,6.7 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,86,Male,Israel,,,,['Logistics'],,,False,Increased
2008,3,142,6.6 B,,,Eike Batista,,51,,Brazil,Brazil,Rio de Janeiro,,,,,,
2008,3,142,6.6 B,,,Curt Engelhorn,,81,,Germany,Switzerland,Gstaad,,['Pharmaceuticals'],,,,
2008,3,142,6.6 B,Schmidt,Eric,Eric Schmidt,1955-04-27,52,Male,United States,United States,Atherton,Technology,['Technology                    '],Google,Executive Chairman,False,Increased
2008,3,145,6.5 B,Broad,Eli,Eli Broad,1933-06-06,74,Male,United States,United States,Los Angeles,Investments,['Investments                   '],,,False,Increased
2008,3,145,6.5 B,,,Andrew Forrest,,46,,Australia,Australia,Perth,,,,,,
2008,3,145,6.5 B,,,Kjeld Kirk Kristiansen,,60,,Denmark,Denmark,Billund,,['Manufacturing'],,,,
2008,3,145,6.5 B,Schwarzman,Stephen,Stephen Schwarzman,1947-02-14,61,Male,United States,United States,New York,Investments,['Investments                   '],Blackstone Group,Chairman and CEO,False,Increased
2008,3,149,6.4 B,,,Leonid Fedun,,51,,Russia,Russia,Moscow,,['Oil'],,,,
2008,3,149,6.4 B,,,Boris Ivanishvili,,52,,Russia,Georgia,Chorvila,,['Investments'],,,,
2008,3,149,6.4 B,,,Klaus-Michael Kuhne,,70,,Germany,Switzerland,Schindellegi,,['Shipping'],,,,
2008,3,149,6.4 B,,,Sergei Popov,,36,,Russia,Russia,Moscow,,,,,,
2008,3,149,6.4 B,,,Hiroshi Yamauchi,,80,,Japan,Japan,Kyoto,,['Software'],,,,
2008,3,154,6.3 B,Kennedy,James,Jim Kennedy,1947-11-29,60,Male,United States,United States,Atlanta,Media,['Media                         '],Cox Enterprises,Chairman,False,
2008,3,154,6.3 B,,,Karl-Heinz Kipp,,84,,Germany,Switzerland,Arosa,,['Retail'],,,,
2008,3,154,6.3 B,Parry-Okeden,Blair,Blair Parry-Okeden,1951-01-01,57,Female,United States,Australia,Scone,Media,['Media                         '],,,False,
2008,3,154,6.3 B,,,Ricardo Salinas Pliego & family,,52,,Mexico,Mexico,Mexico City,,['Retail'],,,,
2008,3,158,6.2 B,,,Andrey Melnichenko,,36,,Russia,Russia,Moscow,,,,,,
2008,3,158,6.2 B,Rowling,Robert,Robert Rowling,1953-09-26,54,Male,United States,United States,Dallas,Energy,['Energy                        '],,,False,Increased
2008,3,160,6.1 B,,,Terry Gou,,57,,Taiwan,Taiwan,Taipei,,,,,,
2008,3,160,6.1 B,,,Dorothea Steinbruch & family,,0,,Brazil,Brazil,Sao Paulo,,['Manufacturing'],,,,
2008,3,164,6.0 B,,,Anil Agarwal,,54,,India,United Kingdom,London,,,,,,
2008,3,164,6.0 B,Geffen,David,David Geffen,1943-02-21,65,Male,United States,United States,Malibu,Media,['Media                         '],,,False,Increased
2008,3,164,6.0 B,,,Dmitry Pumpyansky,,44,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2008,3,164,6.0 B,,,Johanna Quandt,,81,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2008,3,164,6.0 B,Wyss,Hansjorg,Hansjorg Wyss,1935-01-01,72,Male,Switzerland,United States,West Chester,,['Health care'],,,False,
2008,3,164,6.0 B,Zell,Samuel,Sam Zell,1941-09-28,66,Male,United States,United States,Chicago,Real Estate,['Real Estate                   '],,,False,Increased
2008,3,171,5.9 B,,,Jean-Claude Decaux & family,,70,,France,France,Paris,,['Media'],,,,
2008,3,172,5.8 B,,,Jorge Paulo Lemann,,68,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2008,3,173,5.7 B,,,Shin Cheng Lee,,68,,Malaysia,Malaysia,Jeram,,['Agriculture'],,,,
2008,3,173,5.7 B,,,Nicky Oppenheimer & family,,62,,South Africa,South Africa,Johannesburg,,,,,,
2008,3,173,5.7 B,,,James Packer,,40,,Australia,Australia,Sydney,,['Media'],,,,
2008,3,177,5.6 B,Schwab,Charles,Charles Schwab,1937-07-29,70,Male,United States,United States,Atherton,Investments,['Investments                   '],Charles Schwab,Chairman and Founder,False,Increased
2008,3,178,5.5 B,,,Pyotr Aven,,53,,Russia,Russia,Moscow,,['Finance'],,,,
2008,3,178,5.5 B,Bass,Robert,Robert Bass,1948-01-01,60,Male,United States,United States,Fort Worth,Energy,['Energy                        '],,,False,Remained Even
2008,3,178,5.5 B,,,Alexander Frolov,,43,,Russia,Russia,Moscow,,,,,,
2008,3,178,5.5 B,,,Adi Godrej & family,,65,,India,India,Mumbai,,['Manufacturing'],,,,
2008,3,178,5.5 B,Kravis,Henry,Henry Kravis,1944-01-06,64,Male,United States,United States,New York,Investments,['Investments                   '],KKR and Co,Co-Chair and Co-CEO,False,Increased
2008,3,178,5.5 B,,,Jim Pattison,,79,,Canada,Canada,Vancouver,,,,,,
2008,3,178,5.5 B,,,David &#38; Simon Reuben,,0,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2008,3,178,5.5 B,Roberts,George,George Roberts,1943-09-14,64,Male,United States,United States,Atherton,Investments,['Investments                   '],,,False,Increased
2008,3,178,5.5 B,,,Luis Carlos Sarmiento,,75,,Colombia,Colombia,Bogota,,['Finance'],,,,
2008,3,178,5.5 B,Simons,James,James Simons,1938-05-01,70,Male,United States,United States,East Setauket,Investments,['Investments                   '],Renaissance Technologies Corp.,Founder,False,Increased
2008,3,189,5.4 B,Arison,Micky,Micky Arison,1949-06-29,58,Male,United States,United States,Bal Harbour,Service,['Service'],Carnival,Chairman and CEO,False,Decreased
2008,3,189,5.4 B,Jobs,Steven,Steve Jobs,1955-02-24,53,Male,United States,,,Technology,['Technology                    '],,,False,Decreased
2008,3,189,5.4 B,,,Michael Kadoorie & family,,67,,Hong Kong,Hong Kong,Hong Kong,,,,,,
2008,3,189,5.4 B,,,Hasso Plattner,,64,,Germany,Germany,Heidelberg,,['Software'],,,,
2008,3,189,5.4 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,84,Male,Colombia,,,,['Food and Beverage'],,,False,Decreased
2008,3,194,5.3 B,,,Mohamed Bin Issa Al Jaber,,49,,Saudi Arabia,Saudi Arabia,"Jeddah, Paris",,,,,,
2008,3,194,5.3 B,,,Hubert Burda,,68,,Germany,Germany,Munich,,['Media'],,,,
2008,3,194,5.3 B,,,Kunio Busujima & family,,82,,Japan,Japan,Gunma,,,,,,
2008,3,198,5.2 B,,,Alicia Koplowitz,,55,,Spain,Spain,Madrid,,['Investments'],,,,
2008,3,198,5.2 B,,,G. M. Rao,,57,,India,India,Bangalore,,['Construction &#38; Engineering'],,,,
2008,3,198,5.2 B,,,Thomas Schmidheiny,,62,,Switzerland,Switzerland,Balgach,,['Construction &#38; Engineering'],,,,
2008,3,201,5.1 B,,,Graeme Hart,,52,,New Zealand,New Zealand,,,['Investments'],,,,
2008,3,201,5.1 B,,,Masayoshi Son,,50,,Japan,Japan,Tokyo,,['Software'],,,,
2008,3,203,5.0 B,,,Giorgio Armani,,73,,Italy,Italy,Milan,,['Apparel'],,,,
2008,3,203,5.0 B,Beisheim,Otto,Otto Beisheim,1924-01-03,84,Male,Germany,,,Fashion and Retail,['Fashion and Retail'],,,False,Increased
2008,3,203,5.0 B,,,Michael Herz,,62,,Germany,Germany,Hamburg,,['Retail'],,,,
2008,3,203,5.0 B,Holding,Robert,Robert Holding,1926-11-29,81,Male,United States,United States,Sun Valley,Energy,['Energy                        '],,,False,Increased
2008,3,203,5.0 B,,,Saleh Kamel,,66,,Saudi Arabia,Saudi Arabia,Jeddah,,,,,,
2008,3,203,5.0 B,,,Lorenzo Mendoza & family,,42,,Venezuela,Venezuela,Caracas,,['Beverages'],,,,
2008,3,203,5.0 B,,,Pallonji Mistry,,78,,Ireland,India,Mumbai,,['Construction &#38; Engineering'],,,,
2008,3,203,5.0 B,,,Victor Pinchuk,,47,,Ukraine,Ukraine,Dniepropetrovsk,,,,,,
2008,3,211,4.9 B,,,Wolfgang Herz,,57,,Germany,Germany,Hamburg,,['Retail'],,,,
2008,3,211,4.9 B,,,Karl Wlaschek,,90,,Austria,Austria,Vienna,,['Retail'],,,,
2008,3,213,4.8 B,,,Michael &#38; Rainer Schmidt-Ruthenbeck,,0,,Germany,Germany,Duisburg,,['Retail'],,,,
2008,3,214,4.7 B,,,Charles Cadogan & family,,71,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2008,3,214,4.7 B,,,Vladimir Kim,,47,,Kazakhstan,Kazakhstan,Almaty,,,,,,
2008,3,214,4.7 B,McGovern,Patrick,Patrick McGovern,1937-08-11,70,Male,United States,United States,Hollis,Media,['Media                         '],International Data Group,Founder and Chairman,False,Increased
2008,3,214,4.7 B,,,Leonid Mikhelson,,52,,Russia,Russia,Moscow,,['Oil'],,,,
2008,3,214,4.7 B,Murdock,David,David Murdock,1923-04-10,84,Male,United States,United States,Los Angeles,Food and Beverage,['Food and Beverage'],,,False,Increased
2008,3,214,4.7 B,,,Andreas Strungmann,,58,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2008,3,214,4.7 B,,,Thomas Strungmann,,58,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2008,3,222,4.6 B,,,Gustavo Cisneros & family,,62,,Venezuela,Venezuela,Caracas,,['Media'],,,,
2008,3,222,4.6 B,Crown,Lester,Lester Crown & family,1925-06-07,82,Male,United States,United States,Wilmette,,['Investments'],,,False,Increased
2008,3,222,4.6 B,,,Paul Desmarais,,81,,Canada,Canada,Montreal,,,,,,
2008,3,222,4.6 B,,,Frank Lowy & family,,77,,Australia,Australia,Sydney,,['Real Estate'],,,,
2008,3,222,4.6 B,,,Stef Wertheimer & family,,82,,Israel,Israel,Tefen,,['Manufacturing'],,,,
2008,3,227,4.5 B,,,Martin &#38; Olivier Bouygues,,0,,France,France,Paris,,['Construction &#38; Engineering'],,,,
2008,3,227,4.5 B,Cook,William,William Cook,1931-09-01,76,Male,United States,,,,['Health care'],,,False,Increased
2008,3,227,4.5 B,Johnson,Charles,Charles Johnson,1933-01-06,75,Male,United States,United States,Hillsborough,Investments,['Investments                   '],Franklin Resources,Chairman,False,Decreased
2008,3,227,4.5 B,,,Lev Leviev,,52,,Israel,United Kingdom,London,,['Manufacturing'],,,,
2008,3,227,4.5 B,Ross,Stephen,Stephen Ross,1940-05-10,67,Male,United States,United States,New York,Real Estate,['Real Estate                   '],,,False,Increased
2008,3,227,4.5 B,,,Jindong Zhang,,45,,China,China,Nanjing,,['Manufacturing'],,,,
2008,3,236,4.4 B,,,Richard Branson,,57,,United Kingdom,United Kingdom,London,,['Shipping'],,,,
2008,3,236,4.4 B,Hamm,Harold,Harold Hamm,1945-12-11,62,Male,United States,United States,Oklahoma City,Energy,['Energy                        '],Continental Resources,Chairman and CEO,False,
2008,3,236,4.4 B,,,Eitaro Itoyama,,65,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2008,3,236,4.4 B,,,Indu Jain,,71,,India,India,New Delhi,,['Media'],,,,
