year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2017,3,35,21.1 B,Kristiansen,Kjeld Kirk,Kjeld Kirk Kristiansen,1947-12-27,69,Male,Denmark,Denmark,Billund,Manufacturing,['Manufacturing'],,,False,Increased
2017,3,36,20.7 B,Schaeffler,Georg,Georg Schaeffler,1964-10-19,52,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,Entrepreneur,False,Increased
2017,3,37,20.5 B,Safra,Joseph,Joseph Safra,1939-01-01,78,Male,Brazil,Brazil,Sao Paulo,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,38,20.4 B,Dell,Michael,Michael Dell,1965-02-23,52,Male,United States,United States,Austin,Technology,['Technology'],Dell,Chairman and CEO,True,Increased
2017,3,38,20.4 B,Klatten,Susanne,Susanne Klatten,1962-04-28,54,Female,Germany,Germany,Bad Homburg,Automotive,['Automotive'],,,False,Increased
2017,3,40,20.0 B,Blavatnik,Len,Len Blavatnik,1957-06-01,59,Male,United States,United Kingdom,London,Diversified,['Diversified'],,,True,Increased
2017,3,40,20.0 B,Powell Jobs,Laurene,Laurene Powell Jobs & family,1963-11-06,53,Female,United States,United States,Palo Alto,,,Emerson Collective,"Investor, Philanthropist",False,Increased
2017,3,42,19.9 B,Allen,Paul,Paul Allen,1953-01-21,64,Male,United States,United States,Mercer Island,Technology,['Technology'],,,True,Increased
2017,3,43,19.6 B,Persson,Stefan,Stefan Persson,1947-10-04,69,Male,Sweden,Sweden,Stockholm,Fashion & Retail,['Fashion & Retail'],H&M,Chairman,False,Decreased
2017,3,44,18.8 B,Albrecht,Theo,"Theo Albrecht, Jr. & family",1951-01-01,66,Male,Germany,Germany,Mulheim an der Ruhr,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2017,3,45,18.7 B,Alsaud,Prince Alwaleed Bin Talal,Prince Alwaleed Bin Talal Alsaud,1955-03-07,62,Male,Saudi Arabia,Saudi Arabia,Riyadh,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,46,18.4 B,Mikhelson,Leonid,Leonid Mikhelson,1955-08-11,61,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2017,3,47,18.3 B,Ergen,Charles,Charles Ergen,1953-03-01,64,Male,United States,United States,Denver,Media & Entertainment,['Media & Entertainment'],DISH Network,Founder and Chairman,True,Increased
2017,3,47,18.3 B,Quandt,Stefan,Stefan Quandt,1966-05-09,50,Male,Germany,Germany,Frankfurt,Automotive,['Automotive'],,,False,Increased
2017,3,49,18.0 B,Simons,James,James Simons,1938-04-25,78,Male,United States,United States,East Setauket,Finance and Investments,['Finance and Investments'],Renaissance Technologies Corp.,Founder,True,Increased
2017,3,50,17.9 B,Del Vecchio,Leonardo,Leonardo Del Vecchio & family,1935-05-22,81,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2017,3,51,17.5 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,51,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Increased
2017,3,52,17.3 B,Ding,William,William Ding,1971-10-01,45,Male,China,China,Guangzhou,Technology,['Technology'],Netease,Founder and CEO,True,Increased
2017,3,53,17.0 B,Schwarz,Dieter,Dieter Schwarz,1939-09-24,77,Male,Germany,Germany,Neckarsulm,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2017,3,54,16.8 B,Dalio,Ray,Ray Dalio,1949-08-08,67,Male,United States,United States,Greenwich,Finance and Investments,['Finance and Investments'],Bridgewater Associates,Founder & Co-Chief Investment Officer,True,Increased
2017,3,55,16.6 B,Icahn,Carl,Carl Icahn,1936-02-16,81,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],Icahn Capital Management,Founder,True,Decreased
2017,3,56,16.4 B,Mittal,Lakshmi,Lakshmi Mittal,1950-06-15,66,Male,India,United Kingdom,London,Metals & Mining,['Metals & Mining'],ArcelorMittal (ADR),Chairman and CEO,False,Increased
2017,3,57,16.1 B,Dassault,Serge,Serge Dassault & family,1925-04-04,91,Male,France,France,Paris,Diversified,['Diversified'],,,False,Increased
2017,3,57,16.1 B,Lisin,Vladimir,Vladimir Lisin,1956-05-07,60,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Increased
2017,3,59,16.0 B,Timchenko,Gennady,Gennady Timchenko,1952-11-09,64,Male,Russia,Switzerland,Geneva,Energy,['Energy'],,,True,Increased
2017,3,60,15.9 B,Wang,Wei,Wang Wei,1970-01-01,47,Male,China,China,Shenzhen,Service,['Service'],SF Express,Chairman,True,Increased
2017,3,60,15.9 B,Yanai,Tadashi,Tadashi Yanai & family,1949-02-07,68,Male,Japan,Japan,Tokyo,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2017,3,62,15.8 B,Sirivadhanabhakdi,Charoen,Charoen Sirivadhanabhakdi,1944-05-02,72,Male,Thailand,Thailand,Bangkok,Food and Beverage,['Food and Beverage'],,,True,Increased
2017,3,63,15.7 B,Pinault,Francois,François Pinault & family,1936-08-21,80,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2017,3,64,15.4 B,Hinduja,,Hinduja family,,,Male,United Kingdom,United Kingdom,London,Diversified,['Diversified'],,,False,Increased
2017,3,65,15.3 B,Reuben,David & Simon,David Reuben,1938-09-01,,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,True,Increased
2017,3,66,15.2 B,Bren,Donald,Donald Bren,1932-05-11,84,Male,United States,United States,Newport Beach,Real Estate,['Real Estate'],Irvine Company,Chairman,True,Increased
2017,3,66,15.2 B,Usmanov,Alisher,Alisher Usmanov,1953-09-09,63,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],Metalloinvest,Founder,True,Increased
2017,3,68,15.1 B,Lee,Kun-Hee,Lee Kun-Hee,1942-01-09,75,Male,South Korea,South Korea,Seoul,Diversified,['Diversified'],Samsung Electronics,Chairman,False,Increased
2017,3,69,15.0 B,Kwok,Thomas & Raymond,Thomas & Raymond Kwok,,,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Increased
2017,3,69,15.0 B,Lau,Joseph,Joseph Lau,1951-07-21,65,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Increased
2017,3,69,15.0 B,Rinehart,Gina,Gina Rinehart,1954-02-09,63,Female,Australia,Australia,Perth,Metals & Mining,['Metals & Mining'],Hancock Prospecting,Executive Chairman,False,Increased
2017,3,72,14.9 B,Premji,Azim,Azim Premji,1945-07-24,71,Male,India,India,Bangalore,Technology,['Technology'],Wipro Limited (ADR),Chairman,False,Decreased
2017,3,73,14.8 B,Telles,Marcel Herrmann,Marcel Herrmann Telles,1950-01-01,67,Male,Brazil,Brazil,Sao Paulo,Food and Beverage,['Food and Beverage'],,,True,Increased
2017,3,74,14.5 B,Alekperov,Vagit,Vagit Alekperov,1950-09-01,66,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2017,3,75,14.4 B,Fridman,Mikhail,Mikhail Fridman,1964-04-21,52,Male,Russia,United Kingdom,London,Energy,['Energy'],,,True,Increased
2017,3,75,14.4 B,Johnson,Abigail,Abigail Johnson,1961-12-19,55,Female,United States,United States,Milton,Finance and Investments,['Finance and Investments'],Fidelity Investments,President-CEO,False,Increased
2017,3,77,14.3 B,Mistry,Pallonji,Pallonji Mistry,1929-06-01,87,Male,Ireland,India,Mumbai,Construction & Engineering,['Construction & Engineering'],,,False,Increased
2017,3,77,14.3 B,Potanin,Vladimir,Vladimir Potanin,1961-01-03,56,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,True,Increased
2017,3,79,14.0 B,Wang,Wenyin,Wang Wenyin,1968-01-01,49,Male,China,China,Shenzhen,Metals & Mining,['Metals & Mining'],Amer International Group Company Limited,Chairman,True,Increased
2017,3,80,13.9 B,Musk,Elon,Elon Musk,1971-06-28,45,Male,United States,United States,Los Angeles,Automotive,['Automotive'],Tesla,CEO and Chairman,True,Increased
2017,3,80,13.9 B,Pessina,Stefano,Stefano Pessina,1941-06-04,75,Male,Italy,Monaco,Monte Carlo,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2017,3,82,13.8 B,Larrea Mota Velasco,German,German Larrea Mota Velasco & family,1953-10-26,63,Male,Mexico,Mexico,Mexico City,Metals & Mining,['Metals & Mining'],,,False,Increased
2017,3,82,13.8 B,Peterffy,Thomas,Thomas Peterffy,1944-09-30,72,Male,United States,United States,Palm Beach,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,84,13.7 B,Fontbona,Iris,Iris Fontbona & family,1943-01-01,74,Female,Chile,Chile,Santiago,Metals & Mining,['Metals & Mining'],,,False,Increased
2017,3,84,13.7 B,Shanghvi,Dilip,Dilip Shanghvi,1955-10-01,61,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,True,Decreased
2017,3,86,13.4 B,Mateschitz,Dietrich,Dietrich Mateschitz,1944-05-20,72,Male,Austria,Austria,Fuschl am See,Food and Beverage,['Food and Beverage'],,,True,Increased
2017,3,87,13.3 B,Hamm,Harold,Harold Hamm & family,1945-12-11,71,Male,United States,United States,Oklahoma City,Energy,['Energy'],Continental Resources,Chairman and CEO,True,Increased
2017,3,87,13.3 B,Li,Robin,Robin Li,1968-11-17,48,Male,China,China,Beijing,Technology,['Technology'],Baidu,Founder and CEO,True,Increased
2017,3,89,13.2 B,Melnichenko,Andrey,Andrey Melnichenko,1972-03-08,45,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2017,3,90,13.1 B,Murdoch,Rupert,Rupert Murdoch & family,1931-03-11,86,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],News Corp,Chairman and CEO,True,Increased
2017,3,90,13.1 B,Thiele,Heinz Hermann,Heinz Hermann Thiele & family,1941-04-02,75,Male,Germany,Germany,Munich,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2017,3,92,13.0 B,Cohen,Steve,Steve Cohen,1956-06-11,60,Male,United States,United States,Greenwich,Finance and Investments,['Finance and Investments'],Point72 Asset Management,Founder,True,Increased
2017,3,92,13.0 B,Drahi,Patrick,Patrick Drahi,1963-08-20,53,Male,France,Switzerland,Zermatt,Telecom,['Telecom'],,,True,Increased
2017,3,94,12.7 B,Sy,Henry,Henry Sy,1924-10-25,92,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,True,Decreased
2017,3,95,12.6 B,de Carvalho-Heineken,Charlene,Charlene de Carvalho-Heineken & family,1954-06-30,62,Female,Netherlands,United Kingdom,London,Food and Beverage,['Food and Beverage'],,,False,Increased
2017,3,96,12.5 B,Anschutz,Philip,Philip Anschutz,1939-12-28,77,Male,United States,United States,Denver,Finance and Investments,['Finance and Investments'],,,False,Increased
2017,3,96,12.5 B,Perelman,Ronald,Ronald Perelman,1943-01-01,74,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,96,12.5 B,Rausing,Hans,Hans Rausing & family,1926-03-25,90,Male,Sweden,United Kingdom,Wadhurst,Manufacturing,['Manufacturing'],,,False,Remained Even
2017,3,96,12.5 B,Sicupira,Carlos Alberto,Carlos Alberto Sicupira & family,1948-01-01,69,Male,Brazil,Switzerland,St. Gallen,Food and Beverage,['Food and Beverage'],,,True,Increased
2017,3,100,12.4 B,Kuehne,Klaus-Michael,Klaus-Michael Kuehne,1937-06-02,79,Male,Germany,Switzerland,Schindellegi,Logistics,['Logistics'],,,False,Increased
2017,3,100,12.4 B,Vekselberg,Viktor,Viktor Vekselberg,1957-04-14,59,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2017,3,102,12.3 B,He,Xiangjian,He Xiangjian,1942-08-11,74,Male,China,China,Foshan,Manufacturing,['Manufacturing'],Midea Group Co. Ltd.,Founder,True,Increased
2017,3,102,12.3 B,Nadar,Shiv,Shiv Nadar,1945-07-18,71,Male,India,India,Delhi,Technology,['Technology'],,,True,Increased
2017,3,102,12.3 B,Takizaki,Takemitsu,Takemitsu Takizaki,1945-06-10,71,Male,Japan,Japan,Osaka,Manufacturing,['Manufacturing'],,,True,Increased
2017,3,105,12.2 B,Dangote,Aliko,Aliko Dangote,1957-04-10,59,Male,Nigeria,Nigeria,Lagos,Manufacturing,['Manufacturing'],Dangote Group,CEO,True,Decreased
2017,3,105,12.2 B,Kellner,Petr,Petr Kellner,1964-05-20,52,Male,Czech Republic,Czech Republic,Vrane nad Vltavou,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,105,12.2 B,Kennedy,Jim,Jim Kennedy,1947-11-29,69,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],Cox Enterprises,Chairman,False,Increased
2017,3,105,12.2 B,Parry-Okeden,Blair,Blair Parry-Okeden,1950-05-21,66,Female,United States,Australia,Scone,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2017,3,109,12.1 B,Lui,Che Woo,Lui Che Woo,1929-04-01,87,Male,Hong Kong,Hong Kong,Hong Kong,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2017,3,109,12.1 B,Newhouse,Donald,Donald Newhouse,1929-08-05,87,Male,United States,United States,Somerset County,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2017,3,109,12.1 B,Newhouse,Samuel Irving,"Samuel Irving Newhouse, Jr.",1927-11-07,89,Male,United States,,,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2017,3,112,11.8 B,Schwarzman,Stephen,Stephen Schwarzman,1947-02-14,70,Male,United States,United States,New York,Finance and Investments,['Finance and Investments'],Blackstone Group,Chairman and CEO,True,Increased
2017,3,112,11.8 B,Wertheimer,Alain,Alain Wertheimer,1948-08-28,68,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2017,3,112,11.8 B,Wertheimer,Gerard,Gerard Wertheimer,1951-01-09,66,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2017,3,115,11.4 B,Kuok,Robert,Robert Kuok,1923-10-06,93,Male,Malaysia,Hong Kong,Hong Kong,Diversified,['Diversified'],,,True,Increased
2017,3,116,11.3 B,Besnier,Emmanuel,Emmanuel Besnier,1970-09-18,46,Male,France,France,Laval,Food and Beverage,['Food and Beverage'],,,False,Increased
2017,3,116,11.3 B,Walton,Lukas,Lukas Walton,1986-09-19,30,Male,United States,United States,Jackson,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2017,3,118,11.2 B,Plattner,Hasso,Hasso Plattner & family,1944-01-21,73,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,True,Increased
2017,3,119,11.1 B,Schmidt,Eric,Eric Schmidt,1955-04-27,61,Male,United States,United States,Atherton,Technology,['Technology'],Google,Executive Chairman,True,Increased
2017,3,120,11.0 B,Sarmiento,Luis Carlos,Luis Carlos Sarmiento,1933-01-27,84,Male,Colombia,Colombia,Bogota,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,120,11.0 B,Tepper,David,David Tepper,1957-09-11,59,Male,United States,United States,Miami Beach,Finance and Investments,['Finance and Investments'],Appaloosa Management,President and Founder,True,Decreased
2017,3,120,11.0 B,Tschira,Udo & Harald,Udo & Harald Tschira,,,Male,Germany,Germany,,Technology,['Technology'],,,False,Increased
2017,3,123,10.8 B,Bailleres Gonzalez,Alberto,Alberto Bailleres Gonzalez & family,1931-08-22,85,Male,Mexico,Mexico,Mexico City,Metals & Mining,['Metals & Mining'],,,False,Increased
2017,3,124,10.7 B,Moskovitz,Dustin,Dustin Moskovitz,1984-05-22,32,Male,United States,United States,San Francisco,Technology,['Technology'],Asana,Entrepreneur,True,Increased
2017,3,125,10.6 B,Al Futtaim,Majid,Majid Al Futtaim & family,,,Male,United Arab Emirates,United Arab Emirates,Dubai,Real Estate,['Real Estate'],,,False,Increased
2017,3,126,10.5 B,Woo,Peter,Peter Woo,1946-09-05,70,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Increased
2017,3,127,10.4 B,Beal,Andrew,Andrew Beal,1952-11-29,64,Male,United States,United States,Dallas,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,128,10.2 B,Hui,Ka Yan,Hui Ka Yan,1958-10-01,58,Male,China,China,Shenzhen,Real Estate,['Real Estate'],China Evergrande Group,Chairman,True,Increased
2017,3,128,10.2 B,Menard,John,"John Menard, Jr.",1940-01-22,77,Male,United States,United States,Eau Claire,Fashion & Retail,['Fashion & Retail'],Menards,Entrepreneur,True,Increased
2017,3,130,10.0 B,Wuerth,Reinhold,Reinhold Wuerth & family,1935-04-20,81,Male,Germany,Germany,Kuenzelsau,Manufacturing,['Manufacturing'],,,True,Increased
2017,3,131,9.9 B,Fredriksen,John,John Fredriksen,1945-02-01,72,Male,Cyprus,United Kingdom,London,Logistics,['Logistics'],,Investor,True,Increased
2017,3,132,9.7 B,Chearavanont,Dhanin,Dhanin Chearavanont,1939-04-19,77,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Increased
2017,3,133,9.5 B,Birla,Kumar,Kumar Birla,1967-06-14,49,Male,India,India,Mumbai,Diversified,['Diversified'],,,False,Increased
2017,3,133,9.5 B,Hart,Graeme,Graeme Hart,1955-06-06,61,Male,New Zealand,New Zealand,Auckland,Finance and Investments,['Finance and Investments'],,,True,Increased
2017,3,133,9.5 B,Landini Aleotti,Massimiliana,Massimiliana Landini Aleotti & family,1943-01-01,74,Female,Italy,Italy,Milan,Healthcare,['Healthcare'],,,False,Decreased
2017,3,133,9.5 B,Weston,Galen,Galen Weston & family,1940-10-29,76,Male,Canada,Canada,Toronto,Fashion & Retail,['Fashion & Retail'],Selfridges Group,Owner,False,Increased
2017,3,137,9.4 B,Goodnight,James,James Goodnight,1943-01-06,74,Male,United States,United States,Cary,Technology,['Technology'],SAS Institute,CEO,True,Increased
2017,3,138,9.3 B,Khan,German,German Khan,1961-10-24,55,Male,Russia,Russia,Moscow,Energy,['Energy'],,,True,Increased
2017,3,139,9.1 B,Abramovich,Roman,Roman Abramovich,1966-10-24,50,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,True,Increased
2017,3,140,9.0 B,Hartono,R. Budi,R. Budi Hartono,1941-01-01,76,Male,Indonesia,Indonesia,Kudus,Finance and Investments,['Finance and Investments'],,,False,Increased
2017,3,140,9.0 B,Hopp,Dietmar,Dietmar Hopp & family,1940-04-26,76,Male,Germany,Germany,Walldorf,Technology,['Technology'],,,True,Increased
2017,3,140,9.0 B,Koum,Jan,Jan Koum,1976-02-24,41,Male,United States,United States,Santa Clara,Technology,['Technology'],WhatsApp Inc.,Entrepreneur,True,Increased
2017,3,140,9.0 B,Ratcliffe,James,James Ratcliffe,1953-01-01,64,Male,United Kingdom,United Kingdom,Hampshire,Manufacturing,['Manufacturing'],,,True,Increased
2017,3,140,9.0 B,Yang,Huiyan,Yang Huiyan,1981-09-27,35,Female,China,China,Foshan,Real Estate,['Real Estate'],Country Garden Holdings,,False,Increased
2017,3,145,8.9 B,Hartono,Michael,Michael Hartono,1939-10-02,77,Male,Indonesia,Indonesia,Kudus,Manufacturing,['Manufacturing'],,,False,Increased
2017,3,145,8.9 B,Lauder,Leonard,Leonard Lauder,1937-03-19,79,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],Est&#233;e Lauder,Chairman Emeritus,False,Decreased
2017,3,145,8.9 B,Ofer,Eyal,Eyal Ofer,1950-06-02,66,Male,Israel,Monaco,Monte Carlo,Diversified,['Diversified'],,,False,Increased
2017,3,145,8.9 B,Prokhorov,Mikhail,Mikhail Prokhorov,1965-05-03,51,Male,Russia,Russia,Moscow,Finance and Investments,['Finance and Investments'],Brooklyn Nets,Owner,True,Increased
2017,3,149,8.8 B,Frist,Thomas,"Thomas Frist, Jr. & family",1938-08-12,78,Male,United States,United States,Nashville,Healthcare,['Healthcare'],,,True,Increased
2017,3,150,8.7 B,Ng,Robert & Philip,Robert & Philip Ng,,,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,False,Increased
2017,3,151,8.6 B,Bertarelli,Ernesto,Ernesto Bertarelli,1965-09-22,51,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,False,Remained Even
2017,3,151,8.6 B,Soon-Shiong,Patrick,Patrick Soon-Shiong,1952-07-29,64,Male,United States,United States,Los Angeles,Healthcare,['Healthcare'],,,True,Decreased
2017,3,153,8.5 B,Triguboff,Harry,Harry Triguboff,1933-03-03,84,Male,Australia,Australia,Sydney,Real Estate,['Real Estate'],,,True,Increased
2017,3,154,8.4 B,Yao,Zhenhua,Yao Zhenhua,1970-02-01,47,Male,China,China,Shenzhen,Diversified,['Diversified'],Baoneng Group,Chairman,True,Increased
2017,3,154,8.4 B,Zhang,Zhidong,Zhang Zhidong,1972-01-01,45,Male,China,China,Shenzhen,Technology,['Technology'],Tencent Holdings,Cofounder,True,Increased
2017,3,156,8.3 B,Rashnikov,Viktor,Viktor Rashnikov,1948-10-13,68,Male,Russia,Russia,Magnitogorsk,Manufacturing,['Manufacturing'],,,True,Increased
2017,3,156,8.3 B,Schwab,Charles,Charles Schwab,1937-07-29,79,Male,United States,,,Finance and Investments,['Finance and Investments'],Charles Schwab,Investor,True,Increased
2017,3,158,8.2 B,Khan,Shahid,Shahid Khan,1950-07-18,66,Male,United States,United States,Naples,Automotive,['Automotive'],,,True,Increased
