year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2006,3,55,8.6 B,,,Birgit Rausing & family,,82,,Sweden,Switzerland,Vaud,,['Manufacturing'],,,,
2006,3,56,8.5 B,,,Mukesh Ambani,,48,,India,India,Mumbai,,['Manufacturing'],,,,
2006,3,56,8.5 B,,,Serge Dassault & family,,80,,France,France,Paris,,['Manufacturing'],,,,
2006,3,56,8.5 B,,,Hans Rausing,,80,,Sweden,United Kingdom,Wadhurst,,['Manufacturing'],,,,
2006,3,59,8.4 B,,,Galen Weston & family,,65,,Canada,Canada,Toronto,,['Retail'],,,,
2006,3,60,8.1 B,,,Susanne Klatten,,43,,Germany,Germany,Bad Homburg,,['Pharmaceuticals'],,,,
2006,3,62,7.8 B,,,Oleg Deripaska,,37,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2006,3,63,7.7 B,,,Sumner Redstone,,82,,United States,United States,Beverly Hills,,['Media'],,,,
2006,3,64,7.6 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,40,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2006,3,65,7.5 B,,,Donald Newhouse,,76,,United States,United States,Somerset County,,['Media'],,,,
2006,3,65,7.5 B,,,Samuel Newhouse,,78,,United States,United States,New York,,['Media'],,,,
2006,3,65,7.5 B,,,Alain &#38; Gerard Wertheimer,,0,,France,France,Paris,,['Apparel'],,,,
2006,3,65,7.5 B,,,Reinhold Wurth,,70,,Germany,Germany,Kuenzelsau,,['Manufacturing'],,,,
2006,3,70,7.3 B,Knight,Philip,Phil Knight,1938-02-24,68,Male,United States,United States,Hillsboro,,['Fashion and Retail'],,,False,Decreased
2006,3,71,7.2 B,,,George Soros,,75,,United States,United States,New York,,['Finance'],,,,
2006,3,72,7.1 B,,,Ernesto Bertarelli & family,,40,,Switzerland,Switzerland,Geneva,,['Pharmaceuticals'],,,,
2006,3,72,7.1 B,,,Suleiman Kerimov,,40,,Russia,Russia,Moscow,,['Investments'],,,,
2006,3,74,7.0 B,,,Philip &#38; Cristina Green,,0,,United Kingdom,Monaco,,,['Retail'],,,,
2006,3,74,7.0 B,,,Francois Pinault & family,,69,,France,France,Paris,,,,,,
2006,3,74,7.0 B,,,August von Finck,,76,,Germany,Switzerland,Thurgau,,['Investments'],,,,
2006,3,77,6.9 B,,,Mohammed Al Amoudi,,60,,Saudi Arabia,Saudi Arabia,Jeddah,,['Oil'],,,,
2006,3,77,6.9 B,,,Abdul Aziz Al Ghurair & family,,52,,United Arab Emirates,United Arab Emirates,Dubai,,['Finance'],,,,
2006,3,79,6.8 B,,,Maria-Elisabeth &#38; Georg Schaeffler,,0,,Germany,Germany,Herzogenaurach,,['Manufacturing'],,,,
2006,3,80,6.7 B,Ergen,Charles,Charles Ergen,1953-03-01,53,Male,United States,United States,Denver,,['Media'],,,False,Decreased
2006,3,80,6.7 B,,,Edward Johnson,,75,,United States,United States,Boston,,['Finance'],,,,
2006,3,82,6.6 B,,,Kun-Hee Lee,,64,,South Korea,South Korea,Seoul,,,,,,
2006,3,82,6.6 B,,,Stefan Quandt,,40,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2006,3,84,6.5 B,,,Rupert Murdoch,,75,,United States,United States,New York,,['Media'],,,,
2006,3,89,6.4 B,,,Philip Anschutz,,66,,United States,United States,Denver,,['Investments'],,,,
2006,3,89,6.4 B,,,Hasso Plattner,,62,,Germany,Germany,Heidelberg,,['Software'],,,,
2006,3,89,6.4 B,,,Vladimir Potanin,,45,,Russia,Russia,Moscow,,,,,,
2006,3,89,6.4 B,,,Mikhail Prokhorov,,40,,Russia,Russia,Moscow,,,,,,
2006,3,93,6.3 B,,,Vladimir Yevtushenkov,,57,,Russia,Russia,Moscow,,,,,,
2006,3,94,6.1 B,Arison,Micky,Micky Arison,1949-06-29,56,Male,United States,United States,Bal Harbour,,['Service'],,,False,Decreased
2006,3,94,6.1 B,,,Curt Engelhorn,,79,,Germany,Switzerland,Gstaad,,['Pharmaceuticals'],,,,
2006,3,94,6.1 B,,,German Khan,,44,,Russia,Russia,Moscow,,['Oil'],,,,
2006,3,94,6.1 B,,,Ronald Perelman,,63,,United States,United States,New York,,['Investments'],,,,
2006,3,94,6.1 B,,,Johanna Quandt,,78,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2006,3,100,6.0 B,,,Gerald Cavendish Grosvenor & family,,54,,United Kingdom,United Kingdom,Chester,,['Real Estate'],,,,
2006,3,100,6.0 B,Taylor,Jack,Jack Taylor & family,1922-09-01,83,Male,United States,United States,St. Louis,,['Service'],,,False,Increased
2006,3,103,5.9 B,,,Eli Broad,,72,,United States,United States,Los Angeles,,['Manufacturing'],,,,
2006,3,104,5.7 B,,,Anil Ambani,,46,,India,India,,,,,,,
2006,3,104,5.7 B,,,Donald Bren,,73,,United States,United States,Newport Beach,,['Real Estate'],,,,
2006,3,106,5.5 B,,,"James, Arthur &#38; John Irving",,0,,Canada,Canada,Saint John,,['Oil'],,,,
2006,3,109,5.2 B,Arison,Shari,Shari Arison,1957-09-09,48,Female,Israel,Israel,Tel Aviv,Billionaire,['Billionaire'],,"Investor, Philanthropist",False,Decreased
2006,3,109,5.2 B,,,Kunio Busujima & family,,80,,Japan,Japan,Kiryu,,,,,,
2006,3,109,5.2 B,,,Nikolai Tsvetkov,,45,,Russia,Russia,Moscow,,['Oil'],,,,
2006,3,112,5.1 B,,,Michael Bloomberg,,63,,United States,United States,New York,,['Media'],,,,
2006,3,112,5.1 B,,,Yu-tung Cheng,,80,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2006,3,114,5.0 B,,,Leonard Blavatnik,,48,,United States,United Kingdom,London,,['Oil'],,,,
2006,3,114,5.0 B,,,Gustavo Cisneros & family,,60,,Venezuela,Venezuela,Caracas,,['Media'],,,,
2006,3,114,5.0 B,,,Charlene de Carvalho-Heineken,,51,,Netherlands,United Kingdom,London,,['Beverages'],,,,
2006,3,114,5.0 B,,,John Fredriksen,,61,,Norway,Norway,Oslo,,['Shipping'],,,,
2006,3,114,5.0 B,,,Saleh Kamel,,64,,Saudi Arabia,Saudi Arabia,Makkah Al-Minkarramah,,,,,,
2006,3,114,5.0 B,,,Karl-Heinz Kipp,,82,,Germany,Switzerland,Arosa,,['Retail'],,,,
2006,3,114,5.0 B,,,Robert Kuok,,82,,Malaysia,Hong Kong,Hong Kong,,['Agriculture'],,,,
2006,3,114,5.0 B,,,John Menard,,66,,United States,United States,Eau Claire,,['Retail'],,,,
2006,3,114,5.0 B,,,James Packer,,38,,Australia,Australia,Sydney,,['Media'],,,,
2006,3,114,5.0 B,,,Kushal Pal Singh,,74,,India,India,Delhi,,['Real Estate'],,,,
2006,3,114,5.0 B,Skoll,Jeffrey,Jeffrey Skoll,1965-01-16,41,Male,Canada,United States,Woodside,Technology,['Technology                    '],,,False,Remained Even
2006,3,125,4.9 B,,,Alexander Abramov,,47,,Russia,Russia,Moscow,,,,,,
2006,3,125,4.9 B,,,Erivan Haub & family,,73,,Germany,Germany,M?lheim an der Ruhr,,['Retail'],,,,
2006,3,125,4.9 B,,,Lorenzo Mendoza & family,,40,,Venezuela,Venezuela,Caracas,,['Beverages'],,,,
2006,3,125,4.9 B,,,Sunil Mittal & family,,48,,India,India,Delhi,,,,,,
2006,3,129,4.8 B,,,Alexei Kuzmichev,,43,,Russia,Russia,,,['Oil'],,,,
2006,3,129,4.8 B,,,Robert Rowling,,52,,United States,United States,Dallas,,,,,,
2006,3,129,4.8 B,,,Onsi Sawiris,,76,,Egypt,Egypt,Cairo,,['Manufacturing'],,,,
2006,3,129,4.8 B,,,Eric Schmidt,,50,,United States,United States,Atherton,,,,,,
2006,3,134,4.6 B,,,Jeronimo Arango & family,,80,,Mexico,Mexico,,,['Retail'],,,,
2006,3,134,4.6 B,,,Nicky Oppenheimer & family,,60,,South Africa,South Africa,Johannesburg,,,,,,
2006,3,136,4.5 B,,,Iskander Makhmudov,,43,,Russia,Russia,,,,,,,
2006,3,136,4.5 B,,,Akira Mori & family,,68,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2006,3,136,4.5 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,82,Male,Colombia,,,,['Food and Beverage'],,,False,Increased
2006,3,140,4.4 B,,,Kumar Birla,,38,,India,India,Mumbai,,,,,,
2006,3,140,4.4 B,,,David Geffen,,63,,United States,United States,Malibu,,['Media'],,,,
2006,3,140,4.4 B,Jobs,Steven,Steve Jobs,1955-02-24,51,Male,United States,,,,['Technology'],,,False,Increased
2006,3,140,4.4 B,,,George Kaiser,,63,,United States,United States,Tulsa,,['Oil'],,,,
2006,3,140,4.4 B,,,Luis Carlos Sarmiento,,73,,Colombia,Colombia,Bogota,,['Finance'],,,,
2006,3,140,4.4 B,,,Thomas Schmidheiny,,60,,Switzerland,Switzerland,Balgach,,['Construction &#38; Engineering'],,,,
2006,3,140,4.4 B,,,Ty Warner,,62,,United States,United States,Chicago,,['Manufacturing'],,,,
2006,3,147,4.3 B,Bezos,Jeffrey,Jeff Bezos,1964-01-12,42,Male,United States,United States,Seattle,,['Technology'],,,False,Increased
2006,3,147,4.3 B,,,Terry Gou,,55,,Taiwan,Taiwan,Taipei,,,,,,
2006,3,147,4.3 B,Haefner,Walter,Walter Haefner,1910-09-13,95,Male,Switzerland,,,,['Technology'],,,False,Remained Even
2006,3,147,4.3 B,,,Charles Johnson,,73,,United States,United States,San Mateo,,['Finance'],,,,
2006,3,147,4.3 B,,,Ananda Krishnan,,67,,Malaysia,Malaysia,Kuala Lumpur,,,,,,
2006,3,147,4.3 B,Perot,Henry Ross,Henry Ross Perot Sr,1930-06-27,75,Male,United States,United States,Dallas,,['Technology'],,,False,Remained Even
2006,3,154,4.2 B,,,Jean-Claude Decaux & family,,68,,France,France,Paris,,['Media'],,,,
2006,3,154,4.2 B,,,Eitaro Itoyama,,63,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2006,3,154,4.2 B,,,Tadashi Yanai & family,,57,,Japan,Japan,Yamaguchi,,['Retail'],,,,
2006,3,158,4.1 B,,,Giorgio Armani,,71,,Italy,Italy,Milan,,['Apparel'],,,,
2006,3,158,4.1 B,,,Vladimir Bogdanov,,54,,Russia,Russia,Surgut,,['Oil'],,,,
2006,3,158,4.1 B,Crown,Lester,Lester Crown & family,1925-06-07,80,Male,United States,United States,Wilmette,,['Investments'],,,False,Increased
2006,3,158,4.1 B,Goodnight,James,James Goodnight,1943-01-06,63,Male,United States,United States,Cary,,['Technology'],,,False,Increased
2006,3,158,4.1 B,,,Bahaa Hariri,,39,,Switzerland,Switzerland,Geneva,,,,,,
2006,3,158,4.1 B,,,Saad Hariri,,35,,Saudi Arabia,Saudi Arabia,Riyadh,,['Construction &#38; Engineering'],,,,
2006,3,158,4.1 B,,,Antonia Johnson,,62,,Sweden,Sweden,Stockholm,,,,,,
2006,3,158,4.1 B,,,Klaus-Michael Kuhne,,68,,Germany,Switzerland,Schindellegi,,['Shipping'],,,,
2006,3,158,4.1 B,,,Eliodoro Matte & family,,60,,Chile,Chile,Santiago,,,,,,
2006,3,158,4.1 B,,,Richard Schulze,,65,,United States,United States,Edina,,['Retail'],,,,
2006,3,168,4.0 B,,,Leonid Fedun,,49,,Russia,Russia,Moscow,,['Oil'],,,,
2006,3,168,4.0 B,,,David Murdock,,82,,United States,United States,Los Angeles,,['Investments'],,,,
2006,3,168,4.0 B,,,Shiv Nadar,,60,,India,India,New Delhi,,,,,,
2006,3,168,4.0 B,,,Charles Schwab,,68,,United States,United States,Atherton,,,,,,
2006,3,173,3.9 B,,,Boris Ivanishvili,,50,,Russia,France,Paris,,,,,,
2006,3,174,3.8 B,,,Abdullah Al Rajhi,,0,,Saudi Arabia,Saudi Arabia,,,['Finance'],,,,
2006,3,174,3.8 B,,,Paul Desmarais,,79,,Canada,Canada,Montreal,,,,,,
2006,3,174,3.8 B,,,Aloysio de Andrade Faria,,85,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2006,3,174,3.8 B,,,Michael Kadoorie & family,,65,,Hong Kong,Hong Kong,Hong Kong,,,,,,
2006,3,174,3.8 B,,,Frank Lowy & family,,75,,Australia,Australia,Sydney,,['Real Estate'],,,,
2006,3,181,3.7 B,,,Gordon Moore,,77,,United States,United States,Woodside,,,,,,
2006,3,181,3.7 B,,,Bernard (Barry) Sherman,,64,,Canada,Canada,Toronto,,['Pharmaceuticals'],,,,
2006,3,185,3.6 B,,,Masatoshi Ito,,81,,Japan,Japan,Tokyo,,['Retail'],,,,
2006,3,185,3.6 B,,,Rupert Johnson,,64,,United States,United States,San Mateo,,['Finance'],,,,
2006,3,185,3.6 B,Kwek,Leng Beng,Kwek Leng Beng & family,1941-01-01,65,Male,Singapore,,Singapore,,,,,False,Decreased
2006,3,185,3.6 B,,,Ralph Lauren,,66,,United States,United States,New York,,['Apparel'],,,,
2006,3,185,3.6 B,,,Pallonji Mistry,,76,,India,India,Mumbai,,['Construction &#38; Engineering'],,,,
2006,3,185,3.6 B,,,Viktor Rashnikov,,57,,Russia,Russia,Magnitogorsk,,,,,,
2006,3,185,3.6 B,,,David &#38; Simon Reuben,,0,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2006,3,185,3.6 B,,,Andreas Strungmann,,56,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2006,3,185,3.6 B,,,Thomas Strungmann,,56,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2006,3,194,3.5 B,,,Bradley Hughes,,72,,United States,United States,Malibu,,,,,,
2006,3,194,3.5 B,,,Edward Lampert,,43,,United States,United States,Greenwich,,['Finance'],,,,
2006,3,194,3.5 B,,,Alexander Lebedev,,46,,Russia,Russia,,,['Finance'],,,,
2006,3,194,3.5 B,Lucas,George,George Lucas,1944-05-14,61,Male,United States,United States,San Anselmo,,['Media'],,,False,Increased
2006,3,194,3.5 B,,,Jim Pattison,,77,,Canada,Canada,Vancouver,,,,,,
2006,3,200,3.4 B,,,Robert Bass,,58,,United States,United States,Fort Worth,,['Oil'],,,,
2006,3,200,3.4 B,,,Otto Beisheim,,82,,Germany,Switzerland,Zoug,,['Retail'],,,,
2006,3,200,3.4 B,,,Richard DeVos,,80,,United States,United States,Ada,,,,,,
2006,3,200,3.4 B,,,Bernard Ecclestone & family,,75,,United Kingdom,United Kingdom,London,,,,,,
2006,3,200,3.4 B,,,Esther Koplowitz,,55,,Spain,Spain,Barcelona,,['Construction &#38; Engineering'],,,,
2006,3,200,3.4 B,,,Jorge Paulo Lemann,,66,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2006,3,207,3.3 B,,,Mong-Koo Chung,,68,,South Korea,South Korea,,,['Shipping'],,,,
2006,3,207,3.3 B,,,Johann Rupert & family,,55,,South Africa,South Africa,Stellenbosch,,['Retail'],,,,
2006,3,207,3.3 B,,,Michael &#38; Rainer Schmidt-Ruthenbeck,,0,,Germany,Germany,Duisburg,,['Retail'],,,,
2006,3,207,3.3 B,,,Wan-Tsai Tsai & family,,76,,Taiwan,Taiwan,Taipei,,['Finance'],,,,
2006,3,207,3.3 B,,,Klaus Tschira,,65,,Germany,Germany,Heidelberg,,['Software'],,,,
2006,3,207,3.3 B,,,Karl Wlaschek,,88,,Austria,Austria,Vienna,,['Retail'],,,,
2006,3,214,3.2 B,,,Martin &#38; Olivier Bouygues,,53,,France,France,Paris,,['Construction &#38; Engineering'],,,,
2006,3,214,3.2 B,Cook,William,William Cook,1931-09-01,74,Male,United States,,,,['Health care'],,,False,Remained Even
2006,3,214,3.2 B,,,Antonio Ermirio de Moraes & family,,77,,Brazil,Brazil,Sao Paulo,,,,,,
2006,3,214,3.2 B,Fukuda,Yoshitaka,Yoshitaka Fukuda,1947-10-14,58,Male,Japan,Japan,Kyoto,,,,,True,Decreased
2006,3,214,3.2 B,,,Charoen Sirivadhanabhakdi,,61,,Thailand,Thailand,Bangkok,,['Beverages'],,,,
2006,3,221,3.1 B,,,Ricardo Salinas Pliego & family,,50,,Mexico,Mexico,Mexico City,,['Retail'],,,,
2006,3,221,3.1 B,,,Stephan Schmidheiny,,58,,Switzerland,Switzerland,Zurich,,['Investments'],,,,
2006,3,221,3.1 B,,,Masayoshi Son,,48,,Japan,Japan,Tokyo,,['Software'],,,,
2006,3,224,3.0 B,,,Pyotr Aven,,51,,Russia,Russia,Moscow,,,,,,
2006,3,224,3.0 B,,,Edgar Bronfman,,76,,United States,United States,New York,,['Food'],,,,
2006,3,224,3.0 B,,,Albert Frere,,80,,Belgium,Belgium,Charleroi,,['Investments'],,,,
2006,3,224,3.0 B,,,Frits Goldschmeding,,72,,Netherlands,Netherlands,Amsterdam,,,,,,
2006,3,224,3.0 B,,,Heidi Horten,,65,,Austria,Austria,Vienna,,['Retail'],,,,
2006,3,224,3.0 B,,,Petr Kellner,,41,,Czech Republic,Czech Republic,Vrane nad Vltavou,,['Insurance'],,,,
2006,3,224,3.0 B,Lee,Seng Wee,Lee Seng Wee,1930-01-01,81,Male,Singapore,,,Finance and Investments,['Finance and Investments'],,,False,Increased
2006,3,224,3.0 B,,,Hiroshi Mikitani,,41,,Japan,Japan,,,,,,,
2006,3,224,3.0 B,,,Robert Miller,,60,,Canada,Canada,Montreal,,,,,,
2006,3,224,3.0 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,84,,Israel,,,,['Logistics'],,,False,Decreased
2006,3,224,3.0 B,,,Anton Schlecker,,61,,Germany,Germany,Ehingen,,['Retail'],,,,
2006,3,224,3.0 B,,,Takemitsu Takizaki,,60,,Japan,Japan,Osaka,,['Manufacturing'],,,,
2006,3,224,3.0 B,,,William Wrigley,,42,,United States,United States,Lake Forest,,['Food'],,,,
2006,3,240,2.9 B,,,David Filo,,39,,United States,United States,Mountain View,,,,,,
2006,3,240,2.9 B,,,Michael Herz,,60,,Germany,Germany,Hamburg,,['Retail'],,,,
2006,3,240,2.9 B,,,Leonard Lauder,,73,,United States,United States,New York,,['Apparel'],,,,
2006,3,240,2.9 B,,,Arnon Milchan,,61,,Israel,Israel,Tel Aviv,,['Media'],,,,
2006,3,240,2.9 B,,,A. Jerrold Perenchio,,75,,United States,United States,Bel Air,,['Media'],,,,
2006,3,245,2.8 B,,,Anil Agarwal,,52,,India,United Kingdom,London,,,,,,
2006,3,245,2.8 B,,,Alberto Bailleres & family,,73,,Mexico,Mexico,Mexico City,,,,,,
2006,3,245,2.8 B,,,David &#38; Frederick Barclay,,0,,United Kingdom,United Kingdom,Island of Brecquou,,['Retail'],,,,
2006,3,245,2.8 B,,,Richard Branson,,55,,United Kingdom,United Kingdom,London,,['Shipping'],,,,
2006,3,245,2.8 B,,,Charles Cadogan & family,,69,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2006,3,245,2.8 B,,,Wolfgang Herz,,55,,Germany,Germany,Hamburg,,['Retail'],,,,
2006,3,245,2.8 B,,,Kjeld Kirk Kristiansen,,58,,Denmark,Denmark,Billund,,['Manufacturing'],,,,
2006,3,245,2.8 B,,,Shashi &#38; Ravi Ruia,,0,,India,India,,,,,,,
2006,3,245,2.8 B,,,Haim Saban,,61,,United States,United States,Beverly Hills,,['Media'],,,,
2006,3,245,2.8 B,Spielberg,Steven,Steven Spielberg,1946-12-18,59,Male,United States,United States,Pacific Palisades,,['Media'],,,False,Increased
2006,3,258,2.7 B,,,Charles Bronfman,,74,,Canada,Canada,Montreal,,['Beverages'],,,,
2006,3,258,2.7 B,,,Matthew Bucksbaum & family,,80,,United States,United States,Chicago,,['Real Estate'],,,,
2006,3,258,2.7 B,,,Francesco Gaetano Caltagirone,,63,,Italy,Italy,,,,,,,
2006,3,258,2.7 B,,,Otto Happel,,58,,Germany,Switzerland,Luzerne,,['Construction &#38; Engineering'],,,,
2006,3,258,2.7 B,,,Aymin Hariri,,27,,Saudi Arabia,Saudi Arabia,Riyadh,,,,,,
2006,3,258,2.7 B,,,Fahd Hariri,,25,,Lebanon,France,Paris,,,,,,
2006,3,258,2.7 B,Hillman,Henry,Henry Hillman,1918-12-25,87,Male,United States,United States,Pittsburgh,,['Investments'],,,False,Decreased
2006,3,258,2.7 B,Ingram,Martha,Martha Ingram & family,1935-08-20,70,Female,United States,United States,Nashville,,['Media'],,,False,Increased
2006,3,258,2.7 B,,,Manuel Jove,,64,,Spain,Spain,La Coruna,,['Real Estate'],,,,
2006,3,258,2.7 B,,,Vladimir Kim,,45,,Kazakhstan,Kazakhstan,Almaty,,,,,,
2006,3,258,2.7 B,,,Ronald Lauder,,62,,United States,United States,New York,,['Apparel'],,,,
2006,3,258,2.7 B,,,Andrey Melnichenko,,34,,Russia,Russia,Moscow,,,,,,
2006,3,258,2.7 B,,,Henry Nicholas,,46,,United States,United States,Laguna Hills,,,,,,
2006,3,258,2.7 B,,,Sergei Popov,,34,,Russia,Russia,Moscow,,,,,,
2006,3,258,2.7 B,,,Leonard Stern,,67,,United States,United States,New York,,['Real Estate'],,,,
2006,3,258,2.7 B,Wexner,Leslie,Leslie Wexner,1937-09-08,70,Male,United States,United States,New Albany,,['Fashion and Retail'],,,False,Decreased
2006,3,258,2.7 B,,,Michael Ying,,56,,Hong Kong,Hong Kong,Hong Kong,,['Apparel'],,,,
2006,3,278,2.6 B,,,Din Hwa Chen,,83,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2006,3,278,2.6 B,,,Adi Godrej & family,,63,,India,India,Mumbai,,['Manufacturing'],,,,
2006,3,278,2.6 B,,,Barbara Piasecka Johnson,,69,,United States,Monaco,Monte Carlo,,['Health Care'],,,,
2006,3,278,2.6 B,,,Peter Kellogg,,64,,United States,United States,Short Hills,,['Finance'],,,,
2006,3,278,2.6 B,,,Ann Walton Kroenke,,56,,United States,United States,Columbia,,['Retail'],,,,
2006,3,278,2.6 B,,,Lev Leviev,,50,,Israel,Israel,B'nei Brak,,['Manufacturing'],,,,
2006,3,278,2.6 B,,,Naguib Sawiris,,0,,Egypt,Egypt,,,,,,,
2006,3,278,2.6 B,,,Harold Simmons,,74,,United States,United States,Dallas,,['Investments'],,,,
2006,3,278,2.6 B,,,James Simons,,68,,United States,United States,East Setauket,,['Investments'],,,,
2006,3,278,2.6 B,Trump,Donald,Donald Trump,1946-06-14,60,Male,United States,United States,New York,,['Real Estate'],,,False,Remained Even
