year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2010,3,28,17.0 B,Ferrero,Michele,Michele Ferrero & family,1927-01-01,83,Male,Italy,Monaco,Monte Carlo,,['Food and Beverage'],,,False,Increased
2010,3,28,17.0 B,Kwok family,,Kwok Thomas & Raymond & family,,0,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,False,Increased
2010,3,28,17.0 B,Premji,Azim,Azim Premji,1945-07-24,64,Male,India,India,Bangalore,,['Technology'],,,False,Increased
2010,3,31,16.7 B,Albrecht,Theo,Theo Albrecht,1922-03-28,87,Male,Germany,,,,,,,False,Decreased
2010,3,32,15.8 B,Lisin,Vladimir,Vladimir Lisin,1956-05-07,53,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,33,14.5 B,Ballmer,Steven,Steve Ballmer,1956-03-24,53,Male,United States,United States,Hunts Point,Technology,['Technology                    '],Microsoft,CEO,False,Increased
2010,3,33,14.5 B,Kuok,Robert,Robert Kuok,1923-10-06,86,Male,Malaysia,Hong Kong,Hong Kong,,['Diversified'],,,False,Increased
2010,3,35,14.0 B,Soros,George,George Soros,1930-08-12,79,Male,United States,United States,Katonah,Investments,['Investments                   '],,,False,Increased
2010,3,36,13.7 B,Ambani,Anil,Anil Ambani,1959-06-04,50,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2010,3,37,13.5 B,Allen,Paul,Paul Allen,1953-01-21,57,Male,United States,United States,Mercer Island,Technology,['Technology                    '],,,False,Increased
2010,3,37,13.5 B,Dell,Michael,Michael Dell,1965-02-23,45,Male,United States,United States,Austin,Technology,['Technology                    '],Dell,Chairman and CEO,False,Increased
2010,3,39,13.4 B,Prokhorov,Mikhail,Mikhail Prokhorov,1965-05-03,44,Male,Russia,Russia,Moscow,,['Investments'],,,False,Increased
2010,3,40,13.0 B,Rausing,Birgit,Birgit Rausing & family,1924-01-01,86,Female,Sweden,,,Manufacturing,['Manufacturing'],,,False,Increased
2010,3,40,13.0 B,Ruia,Shashi &#38; Ravi,Shashi & Ravi Ruia,1943-12-23,66,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2010,3,42,12.7 B,Fridman,Mikhail,Mikhail Fridman,1964-04-21,45,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,43,12.3 B,Bezos,Jeffrey,Jeff Bezos,1964-01-12,46,Male,United States,United States,Seattle,Technology,['Technology                    '],Amazon.com,CEO,False,Increased
2010,3,44,12.2 B,Jindal,Savitri,Savitri Jindal & family,1950-03-20,59,Female,India,India,Delhi & Hisar,,['Metals & Mining'],,,False,Increased
2010,3,45,12.0 B,Bren,Donald,Donald Bren,1932-05-11,77,Male,United States,United States,Newport Beach,Real Estate,['Real Estate                   '],Irvine Company,Chairman,False,Remained Even
2010,3,45,12.0 B,Grosvenor,Gerald Cavendish,Gerald Cavendish Grosvenor & family,1951-12-22,58,Male,United Kingdom,United Kingdom,Chester,,['Real Estate'],,,False,Increased
2010,3,45,12.0 B,Paulson,John,John Paulson,1956-01-01,54,Male,United States,United States,New York,Investments,['Investments                   '],,,False,Increased
2010,3,48,11.5 B,Johnson,Abigail,Abigail Johnson,1961-12-19,48,Female,United States,United States,Milton,Business,['Business'],Fidelity Investments,"President, Fidelity Personal, Workplace and Institutional Services",False,Increased
2010,3,48,11.5 B,Lemann,Jorge Paulo,Jorge Paulo Lemann,1939-08-26,70,Male,Brazil,Brazil,Sao Paulo,,['Finance'],,,False,Increased
2010,3,50,11.2 B,Abramovich,Roman,Roman Abramovich,1966-10-24,43,Male,Russia,Russia,Moscow,,['Diversified'],,,False,Increased
2010,3,51,11.1 B,Klatten,Susanne,Susanne Klatten,1962-04-28,47,Female,Germany,Germany,Bad Homburg,,['Automotive'],,,False,Increased
2010,3,52,11.0 B,Fontbona,Iris,Iris Fontbona & family,,0,Female,Chile,Chile,Santiago,,['Metals & Mining'],,,False,Increased
2010,3,52,11.0 B,Mars,Forrest,"Forrest Mars, Jr.",1931-08-13,78,Male,United States,United States,Big Horn,Food and Beverage,['Food and Beverage'],,,False,Increased
2010,3,52,11.0 B,Mars,Jacqueline,Jacqueline Mars,1939-10-10,70,Female,United States,United States,The Plains,Food and Beverage,['Food and Beverage'],,,False,Increased
2010,3,52,11.0 B,Mars,John,John Mars,1936-06-01,73,Male,United States,United States,Jackson,Food and Beverage,['Food and Beverage'],,,False,Increased
2010,3,52,11.0 B,Perelman,Ronald,Ronald Perelman,1943-01-01,67,Male,United States,United States,New York,Investments,['Investments                   '],,,False,Increased
2010,3,57,10.7 B,Deripaska,Oleg,Oleg Deripaska,1968-01-02,42,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,58,10.6 B,Alekperov,Vagit,Vagit Alekperov,1950-09-01,59,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,59,10.5 B,Del Vecchio,Leonardo,Leonardo Del Vecchio,1935-05-22,74,Male,Italy,Italy,Milan,,['Fashion and Retail'],,,False,Increased
2010,3,59,10.5 B,Icahn,Carl,Carl Icahn,1936-02-16,74,Male,United States,United States,New York,Investments,['Investments                   '],Icahn Enterprises L.P.,Chairman,False,Increased
2010,3,61,10.3 B,Potanin,Vladimir,Vladimir Potanin,1961-01-03,49,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,62,10.2 B,Knight,Philip,Phil Knight,1938-02-24,72,Male,United States,United States,Hillsboro,Fashion and Retail,['Fashion and Retail            '],NIKE,Chairman,False,Increased
2010,3,63,10.1 B,Salinas Pliego,Ricardo,Ricardo Salinas Pliego & family,1955-10-19,54,Male,Mexico,Mexico,Mexico City,,['Fashion and Retail'],,,False,Increased
2010,3,64,10.0 B,Al Amoudi,Mohammed,Mohammed Al Amoudi,1945-01-01,65,Male,Saudi Arabia,Saudi Arabia,Jeddah,,['Energy'],,,False,Increased
2010,3,64,10.0 B,Bertarelli,Ernesto,Ernesto Bertarelli & family,1965-09-22,44,Male,Switzerland,Switzerland,Gstaad,,['Health care'],,,False,Increased
2010,3,64,10.0 B,Chambers,Anne Cox,Anne Cox Chambers,1919-12-01,90,Female,United States,United States,Atlanta,Media,['Media                         '],,,False,Increased
2010,3,64,10.0 B,Kaiser,George,George Kaiser,1942-07-29,67,Male,United States,United States,Tulsa,Energy,['Energy                        '],BOK Financial,Chairman,False,Increased
2010,3,64,10.0 B,Rausing,Hans,Hans Rausing,1926-03-25,83,Male,Sweden,United Kingdom,Wadhurst,,['Media'],,,False,Remained Even
2010,3,64,10.0 B,Safra,Joseph,Joseph Safra,1939-01-01,71,Male,Brazil,Brazil,Sao Paulo,,['Finance'],,,False,Increased
2010,3,70,9.9 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,44,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,71,9.8 B,Rashnikov,Viktor,Viktor Rashnikov,1948-10-13,61,Male,Russia,Russia,Magnitogorsk,,['Manufacturing'],,,False,Increased
2010,3,72,9.7 B,Larrea Mota Velasco,German,German Larrea Mota Velasco & family,1953-10-26,56,Male,Mexico,Mexico,Mexico City,,['Metals & Mining'],,,False,Increased
2010,3,73,9.3 B,Adelson,Sheldon,Sheldon Adelson,1933-08-04,76,Male,United States,United States,Las Vegas,Gaming,['Gaming'],Las Vegas Sands,Chairman and CEO,False,Increased
2010,3,74,9.0 B,Berlusconi,Silvio,Silvio Berlusconi & family,1936-09-29,73,Male,Italy,Italy,North of Milan,,['Politics'],,,False,Increased
2010,3,74,9.0 B,Duncan,Dan,Dan Duncan,1933-01-02,77,Male,United States,United States,Houston,,['Energy'],,,False,Increased
2010,3,74,9.0 B,Singh,Kushal Pal,Kushal Pal Singh,1931-08-15,78,Male,India,India,Delhi,,['Real Estate'],,,False,Increased
2010,3,77,8.7 B,Al-Kharafi,Nasser,Nasser Al-Kharafi & family,1943-06-17,66,Male,Kuwait,,,,['Diversified'],,,False,Increased
2010,3,77,8.7 B,Pinault,Francois,Francois Pinault & family,1936-08-21,73,Male,France,France,Paris,,['Fashion and Retail'],,,False,Increased
2010,3,79,8.6 B,Rybolovlev,Dmitry,Dmitry Rybolovlev,1966-11-22,43,Male,Russia,Russia,Moscow,,['Manufacturing'],,,False,Increased
2010,3,80,8.5 B,Makhmudov,Iskander,Iskander Makhmudov,1963-12-05,46,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,80,8.5 B,Simons,James,James Simons,1938-05-01,71,Male,United States,United States,East Setauket,Investments,['Investments                   '],Renaissance Technologies Corp.,Founder,False,Increased
2010,3,82,8.3 B,Bailleres,Alberto,Alberto Bailleres Gonzalez & family,1931-08-22,77,Male,Mexico,Mexico,Mexico City,,['Metals & Mining'],,,False,Increased
2010,3,83,8.2 B,Khan,German,German Khan,1961-10-24,48,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,84,8.1 B,Matte,"Eliodoro, Bernardo &#38; Patricia","Eliodoro, Bernardo & Patricia Matte",,0,Male,Chile,Chile,Santiago,,['Manufacturing'],,,False,Increased
2010,3,85,8.0 B,Johnson,Edward,"Edward Johnson, III.",1930-06-29,79,Male,United States,United States,Boston,Investments,['Investments                   '],,,False,Increased
2010,3,86,7.9 B,Birla,Kumar,Kumar Birla,1967-06-14,42,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2010,3,87,7.8 B,Mittal,Sunil,Sunil Mittal & family,1957-10-23,52,Male,India,India,Delhi,,['Telecom'],,,False,Increased
2010,3,88,7.7 B,Fredriksen,John,John Fredriksen,1945-02-01,65,Male,Cyprus,United Kingdom,London,,['Logistics'],,,False,Increased
2010,3,89,7.6 B,Dassault,Serge,Serge Dassault & family,1925-04-04,84,Male,France,France,Paris,,['Manufacturing'],,,False,Increased
2010,3,89,7.6 B,Kellner,Petr,Petr Kellner,1964-05-20,45,Male,Czech Republic,Czech Republic,Vrane nad Vltavou,,['Finance'],,,False,Increased
2010,3,89,7.6 B,Krishnan,Ananda,Ananda Krishnan,1938-04-01,71,Male,Malaysia,Malaysia,Kuala Lumpur,,['Telecom'],,,False,Increased
2010,3,89,7.6 B,Yanai,Tadashi,Tadashi Yanai & family,1949-02-07,61,Male,Japan,Japan,Tokyo,,['Fashion and Retail'],,,False,Increased
2010,3,93,7.5 B,Al Jaber,Mohamed Bin Issa,Mohamed Bin Issa Al Jaber,1959-01-01,51,Male,Saudi Arabia,Saudi Arabia,Jeddah,,['Real Estate'],,,False,Increased
2010,3,93,7.5 B,Blavatnik,Len,Len Blavatnik,1957-06-01,52,Male,United States,United Kingdom,London,Energy,['Energy                        '],,,False,Increased
2010,3,93,7.5 B,Reuben,David &#38; Simon,David & Simon Reuben,1943-01-01,67,Male,United Kingdom,United Kingdom,London,,['Real Estate'],,,False,Increased
2010,3,93,7.5 B,Saji,Nobutada,Nobutada Saji & family,1945-11-25,64,Male,Japan,Japan,Tokyo,,,,,False,Increased
2010,3,93,7.5 B,Wertheimer,Alain &#38; Gerard,Alain & Gerard Wertheimer,,0,Male,France,,New York & Cologny,,['Fashion and Retail'],,,False,Decreased
2010,3,93,7.5 B,Yevtushenkov,Vladimir,Vladimir Yevtushenkov,1948-09-25,61,Male,Russia,Russia,Moscow,,['Telecom'],,,False,Increased
2010,3,99,7.3 B,von Finck,August,August von Finck,1930-03-11,80,Male,Germany,Switzerland,Thurgau,,['Investments'],,,False,Increased
2010,3,100,7.2 B,Lee,Kun-Hee,Lee Kun-Hee,1942-01-09,68,Male,South Korea,South Korea,Seoul,,['Diversified'],,,False,Increased
2010,3,100,7.2 B,Usmanov,Alisher,Alisher Usmanov,1953-09-09,56,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,100,7.2 B,Weston,Galen,Galen Weston & family,1940-10-29,69,Male,Canada,Canada,Toronto,,['Fashion and Retail'],,,False,Increased
2010,3,103,7.0 B,de Carvalho-Heineken,Charlene,Charlene de Carvalho-Heineken,1954-06-30,55,Female,Netherlands,United Kingdom,London,,['Food and Beverage'],,,False,Increased
2010,3,103,7.0 B,Zong,Qinghou,Zong Qinghou,1945-10-01,64,Male,China,China,Hangzhou,,['Food and Beverage'],,,False,Increased
2010,3,105,6.9 B,Goodnight,James,James Goodnight,1943-01-06,67,Male,United States,United States,Cary,Technology,['Technology                    '],SAS Institute,CEO,False,Increased
2010,3,106,6.8 B,Cheng,Yu-tung,Cheng Yu-tung,1925-08-15,84,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,False,Increased
2010,3,107,6.7 B,Green,Philip &#38; Cristina,Philip & Cristina Green,1952-03-15,58,,United Kingdom,United Kingdom,London,,['Fashion and Retail'],,,False,Increased
2010,3,108,6.6 B,Kuhne,Klaus-Michael,Klaus-Michael Kuhne,1937-06-02,72,Male,Germany,Switzerland,Schindellegi,,['Logistics'],,,False,Increased
2010,3,109,6.5 B,Al Rajhi,Sulaiman,Sulaiman Al Rajhi,1920-01-21,90,Male,Saudi Arabia,Saudi Arabia,Riyadh,,['Finance'],,,False,Increased
2010,3,109,6.5 B,Kluge,John,John Kluge,1914-09-01,95,Male,United States,United States,Palm Beach,,['Media'],,,False,Increased
2010,3,109,6.5 B,Kuzmichev,Alexei,Alexei Kuzmichev,1962-10-15,47,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,109,6.5 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,88,Male,Israel,,,,['Logistics'],,,False,Increased
2010,3,113,6.4 B,Agarwal,Anil,Anil Agarwal,1953-10-01,56,Male,India,United Kingdom,London,,['Metals & Mining'],,,False,Increased
2010,3,113,6.4 B,Cohen,Steven,Steve Cohen,1956-01-01,54,Male,United States,United States,Greenwich,Investments,['Investments                   '],SAC Capital Advisors,Founder,False,Increased
2010,3,113,6.4 B,Vekselberg,Viktor,Viktor Vekselberg,1957-04-14,52,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,113,6.4 B,Zyuzin,Igor,Igor Zyuzin,1960-05-29,49,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,117,6.3 B,Engelhorn,Curt,Curt Engelhorn,1926-05-25,83,Male,Germany,Switzerland,Gstaad,,['Health care'],,,False,Remained Even
2010,3,117,6.3 B,Mori,Akira,Akira Mori & family,1936-07-12,73,Male,Japan,Japan,Tokyo,,['Real Estate'],,,False,Increased
2010,3,117,6.3 B,Murdoch,Rupert,Rupert Murdoch,1931-03-11,79,Male,United States,United States,New York,Media,['Media                         '],News Corp,Chairman and CEO,False,Increased
2010,3,117,6.3 B,Schmidt,Eric,Eric Schmidt,1955-04-27,54,Male,United States,United States,Atherton,Technology,['Technology                    '],Google,Executive Chairman,False,Increased
2010,3,121,6.1 B,Abramov,Alexander,Alexander Abramov,1959-02-20,51,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2010,3,121,6.1 B,Wyss,Hansjorg,Hansjorg Wyss,1935-01-01,75,Male,Switzerland,United States,West Chester,,['Health care'],,,False,Increased
2010,3,123,6.0 B,Anschutz,Philip,Philip Anschutz,1939-12-28,70,Male,United States,United States,Denver,Investments,['Investments                   '],,,False,Increased
2010,3,123,6.0 B,Johnson,Antonia,Antonia Johnson,1943-09-06,66,Female,Sweden,Sweden,Stockholm,,['Diversified'],,,False,Increased
2010,3,123,6.0 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,86,Male,Colombia,,,,['Food and Beverage'],,,False,Increased
2010,3,123,6.0 B,Taylor,Jack,Jack Taylor & family,1922-09-01,87,Male,United States,United States,St. Louis,Service,['Service'],Enterprise Rent-A-Car,Founder,False,Decreased
2010,3,127,5.9 B,Sawiris,Nassef,Nassef Sawiris,1961-01-19,48,Male,Egypt,Egypt,Cairo,,['Construction & Engineering'],,,False,Increased
2010,3,127,5.9 B,Son,Masayoshi,Masayoshi Son,1957-08-11,52,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],Softbank,CEO,False,Increased
2010,3,129,5.8 B,Al Rajhi,Saleh,Saleh Al Rajhi,1912-01-01,98,Male,Saudi Arabia,Saudi Arabia,Riyadh,,['Finance'],,,False,Increased
2010,3,129,5.8 B,Lau,Joseph,Joseph Lau,1951-07-01,58,Male,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,False,Increased
2010,3,129,5.8 B,Mistry,Pallonji,Pallonji Mistry,1929-06-01,80,Male,Ireland,India,Mumbai,,['Construction & Engineering'],,,False,Increased
2010,3,132,5.7 B,Broad,Eli,Eli Broad,1933-06-06,76,Male,United States,United States,Los Angeles,Investments,['Investments                   '],,,False,Increased
2010,3,132,5.7 B,Quandt,Stefan,Stefan Quandt,1966-05-09,43,Male,Germany,Germany,Frankfurt,,['Automotive'],,,False,Increased
2010,3,132,5.7 B,Wurth,Reinhold,Reinhold Wurth,1935-04-20,74,Male,Germany,Germany,Kuenzelsau,,['Manufacturing'],,,False,Increased
2010,3,135,5.6 B,Sarmiento,Luis Carlos,Luis Carlos Sarmiento,1933-01-27,77,Male,Colombia,Colombia,Bogota,,['Finance'],,,False,Increased
2010,3,136,5.5 B,Fedun,Leonid,Leonid Fedun,1956-04-05,53,Male,Russia,Russia,Moscow,,['Energy'],,,False,Increased
2010,3,136,5.5 B,Gou,Terry,Terry Gou,1950-10-18,59,Male,Taiwan,Taiwan,Taipei,,['Technology'],,,False,Increased
2010,3,136,5.5 B,Hamm,Harold,Harold Hamm,1945-12-11,64,Male,United States,United States,Oklahoma City,Energy,['Energy                        '],Continental Resources,Chairman and CEO,False,Increased
2010,3,136,5.5 B,Jobs,Steven,Steve Jobs,1955-02-24,55,Male,United States,,,Technology,['Technology                    '],,,False,Increased
2010,3,136,5.5 B,Kerimov,Suleiman,Suleiman Kerimov,1966-03-12,43,Male,Russia,Russia,Moscow,,['Investments'],,,False,Increased
2010,3,136,5.5 B,Menard,John,"John Menard, Jr.",1940-01-22,70,Male,United States,United States,Eau Claire,Fashion and Retail,['Fashion and Retail            '],"Menard, Inc.",president and CEO,False,Increased
2010,3,136,5.5 B,Steinbruch,Dorothea,Dorothea Steinbruch & family,,0,Female,Brazil,Brazil,Sao Paulo,,['Metals & Mining'],,,False,Increased
2010,3,143,5.4 B,Busujima,Kunio,Kunio Busujima & family,1925-04-01,84,Male,Japan,Japan,Gunma,,['Gaming'],,,False,Increased
2010,3,144,5.3 B,Armani,Giorgio,Giorgio Armani,1934-07-11,75,Male,Italy,Italy,Milan,,['Fashion and Retail'],,,False,Increased
2010,3,144,5.3 B,Hart,Graeme,Graeme Hart,1955-06-06,54,Male,New Zealand,New Zealand,Auckland,,['Investments'],,,False,Increased
2010,3,144,5.3 B,Latsis,Spiro,Spiro Latsis & family,1947-01-01,63,Male,Greece,Switzerland,Geneva,,['Diversified'],,,False,Increased
2010,3,144,5.3 B,Rennert,Ira,Ira Rennert,1934-05-31,75,Male,United States,United States,New York,Investments,['Investments'],,,False,Increased
2010,3,148,5.2 B,Akhmetov,Rinat,Rinat Akhmetov,1966-09-21,43,Male,Ukraine,Ukraine,Donetsk,,['Metals & Mining'],,,False,Increased
2010,3,148,5.2 B,Ergen,Charles,Charles Ergen,1953-03-01,57,Male,United States,United States,Denver,Media,['Media                         '],DISH Network,Founder and Chairman,False,Increased
2010,3,148,5.2 B,Godrej,Adi,Adi Godrej & family,1942-04-03,67,Male,India,India,Mumbai,,['Diversified'],,,False,Increased
2010,3,148,5.2 B,Omidyar,Pierre,Pierre Omidyar,1967-06-21,42,Male,United States,United States,Honolulu,Technology,['Technology                    '],Ebay,Founder and Chairman,False,Increased
2010,3,152,5.1 B,Kadoorie,Michael,Michael Kadoorie & family,1941-01-01,69,Male,Hong Kong,Hong Kong,Hong Kong,,['Diversified'],,,False,Increased
2010,3,152,5.1 B,Telles,Marcel Herrmann,Marcel Herrmann Telles,1950-01-01,60,Male,Brazil,Brazil,Sao Paulo,,['Food and Beverage'],,,False,Increased
2010,3,154,5.0 B,Geffen,David,David Geffen,1943-02-21,67,Male,United States,United States,Malibu,Media,['Media                         '],,,False,Increased
2010,3,154,5.0 B,Kennedy,Jim,Jim Kennedy,1947-11-29,62,Male,United States,United States,Atlanta,Media,['Media                         '],Cox Enterprises,Chairman,False,Increased
2010,3,154,5.0 B,Kipp,Karl-Heinz,Karl-Heinz Kipp,1924-02-12,86,Male,Germany,Switzerland,Arosa,,['Fashion and Retail'],,,False,Decreased
2010,3,154,5.0 B,Liu,Yongxing,Liu Yongxing,1948-06-01,62,Male,China,China,Shanghai,,['Service'],,,False,Increased
2010,3,154,5.0 B,Meijer,Frederik G.H.,Frederik G.H. Meijer,1919-12-07,90,Male,United States,,,Fashion and Retail,['Fashion and Retail            '],,,False,Increased
2010,3,154,5.0 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,1945-06-08,64,Male,South Africa,South Africa,Johannesburg,,['Metals & Mining'],,,False,Remained Even
2010,3,154,5.0 B,Parry-Okeden,Blair,Blair Parry-Okeden,1951-01-01,59,Female,United States,Australia,Scone,Media,['Media                         '],,,False,Increased
2010,3,154,5.0 B,Paulmann,Horst,Horst Paulmann & family,1935-01-01,75,Male,Chile,Chile,,,['Fashion and Retail'],,,False,
2010,3,154,5.0 B,Plattner,Hasso,Hasso Plattner,1944-01-21,66,Male,Germany,Germany,Heidelberg,,['Technology'],,,False,Increased
2010,3,154,5.0 B,Popov,Sergei,Sergei Popov,1971-08-12,38,Male,Russia,Russia,Moscow,,['Finance'],,,False,Increased
2010,3,154,5.0 B,Quandt,Johanna,Johanna Quandt,1926-06-21,83,Female,Germany,Germany,Bad Homburg,,['Automotive'],,,False,Increased
2010,3,154,5.0 B,Soon-Shiong,Patrick,Patrick Soon-Shiong,1952-01-01,58,Male,United States,United States,Los Angeles,Health care,['Health care'],,,False,Decreased
2010,3,166,4.9 B,Tsai,Wan-Tsai,Tsai Wan-tsai,1929-08-05,80,Male,Taiwan,,,Finance and Investments,['Finance and Investments'],,,True,Increased
2010,3,167,4.8 B,Adani,Gautam,Gautam Adani,1962-06-24,47,Male,India,India,Ahmedabad,Diversified,['Diversified'],,,True,Increased
2010,3,167,4.8 B,Andic,Isak,Isak Andic & family,1955-01-01,55,Male,Spain,Spain,Barcelona,,['Fashion and Retail'],,,False,Increased
2010,3,167,4.8 B,Ivanishvili,Boris,Boris Ivanishvili,1956-02-18,54,Male,Russia,Georgia,Chorvila,,['Investments'],,,False,Increased
2010,3,167,4.8 B,Mikitani,Hiroshi,Hiroshi Mikitani,1965-01-01,45,Male,Japan,Japan,Tokyo,,['Technology'],,,False,Increased
2010,3,171,4.7 B,Schwab,Charles,Charles Schwab,1937-07-29,72,Male,United States,United States,Atherton,Investments,['Investments                   '],Charles Schwab,Chairman and Founder,False,Increased
2010,3,171,4.7 B,Schwarzman,Stephen,Stephen Schwarzman,1947-02-14,63,Male,United States,United States,New York,Investments,['Investments                   '],Blackstone Group,Chairman and CEO,False,Increased
