year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2005,3,49,7.8 B,,,Rupert Murdoch,,74,,United States,United States,New York,,['Media'],,,,
2005,3,53,7.6 B,,,Birgit Rausing & family,,81,,Sweden,Switzerland,Vaud,,['Manufacturing'],,,,
2005,3,54,7.5 B,,,Spiro Latsis & family,,58,,Greece,Switzerland,Geneva,,,,,,
2005,3,55,7.2 B,,,Sergey Brin,,31,,United States,United States,San Francisco,,,,,,
2005,3,55,7.2 B,Ergen,Charles,Charles Ergen,1953-03-01,52,Male,United States,United States,Denver,,['Media'],,,False,Decreased
2005,3,55,7.2 B,,,Larry Page,,32,,United States,United States,San Francisco,,,,,,
2005,3,55,7.2 B,,,George Soros,,74,,United States,United States,New York,,['Finance'],,,,
2005,3,55,7.2 B,,,Reinhold Wurth,,69,,Germany,Germany,Kuenzelsau,,['Manufacturing'],,,,
2005,3,60,7.0 B,,,Mukesh Ambani,,0,,India,India,Mumbai,,['Manufacturing'],,,,
2005,3,60,7.0 B,,,Mikhail Fridman,,40,,Russia,Russia,Moscow,,['Oil'],,,,
2005,3,60,7.0 B,,,Vladimir Lisin,,48,,Russia,Russia,Moscow,,,,,,
2005,3,60,7.0 B,,,Donald Newhouse,,75,,United States,United States,Somerset County,,['Media'],,,,
2005,3,60,7.0 B,,,Samuel Newhouse,,77,,United States,United States,New York,,['Media'],,,,
2005,3,66,6.7 B,,,Stefan Quandt,,39,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2005,3,67,6.5 B,Arison,Micky,Micky Arison,1949-06-29,55,Male,United States,United States,Bal Harbour,,['Service'],,,False,Increased
2005,3,68,6.3 B,,,Philip &#38; Cristina Green,,0,,United Kingdom,Monaco,,,['Retail'],,,,
2005,3,68,6.3 B,,,Maria-Elisabeth &#38; Georg Schaeffler,,0,,Germany,Germany,Herzogenaurach,,['Manufacturing'],,,,
2005,3,68,6.3 B,,,August von Finck,,74,,Germany,Switzerland,Thurgau,,['Investments'],,,,
2005,3,71,6.1 B,,,Eli Broad,,71,,United States,United States,Los Angeles,,['Manufacturing'],,,,
2005,3,72,6.0 B,,,Curt Engelhorn,,78,,Germany,Switzerland,Gstaad,,['Pharmaceuticals'],,,,
2005,3,72,6.0 B,,,Edward Johnson,,74,,United States,United States,Boston,,['Finance'],,,,
2005,3,72,6.0 B,,,Nicky Oppenheimer & family,,59,,South Africa,South Africa,Johannesburg,,,,,,
2005,3,76,5.9 B,,,Francois Pinault & family,,68,,France,France,Paris,,,,,,
2005,3,77,5.8 B,,,Philip Anschutz,,65,,United States,United States,Denver,,['Investments'],,,,
2005,3,77,5.8 B,,,Ernesto Bertarelli & family,,39,,Switzerland,Switzerland,Geneva,,['Pharmaceuticals'],,,,
2005,3,80,5.6 B,,,Sulaiman Al Rajhi,,85,,Saudi Arabia,Saudi Arabia,Jeddah,,['Finance'],,,,
2005,3,80,5.6 B,Fukuda,Yoshitaka,Yoshitaka Fukuda,1947-10-14,57,Male,Japan,Japan,Kyoto,,,,,True,Increased
2005,3,80,5.6 B,,,Gerald Cavendish Grosvenor & family,,53,,United Kingdom,United Kingdom,Chester,,['Real Estate'],,,,
2005,3,84,5.5 B,Arison,Shari,Shari Arison,1957-09-09,47,Female,Israel,Israel,Tel Aviv,Billionaire,['Billionaire'],,"Investor, Philanthropist",False,Increased
2005,3,84,5.5 B,,,Oleg Deripaska,,36,,Russia,Russia,Moscow,,['Manufacturing'],,,,
2005,3,87,5.4 B,,,Jean-Claude Decaux & family,,67,,France,France,Paris,,['Media'],,,,
2005,3,87,5.4 B,,,Antonia Johnson,,61,,Sweden,Sweden,Stockholm,,,,,,
2005,3,87,5.4 B,,,Johanna Quandt,,77,,Germany,Germany,Bad Homburg,,['Manufacturing'],,,,
2005,3,91,5.2 B,,,Onsi Sawiris,,75,,Egypt,Egypt,Cairo,,['Manufacturing'],,,,
2005,3,94,5.0 B,,,Michael Bloomberg,,62,,United States,United States,New York,,['Media'],,,,
2005,3,94,5.0 B,,,Gustavo Cisneros & family,,59,,Venezuela,Venezuela,Caracas,,['Media'],,,,
2005,3,94,5.0 B,,,Robert Kuok,,81,,Malaysia,Hong Kong,Hong Kong,,['Agriculture'],,,,
2005,3,94,5.0 B,,,Hasso Plattner,,61,,Germany,Germany,Heidelberg,,['Software'],,,,
2005,3,94,5.0 B,Skoll,Jeffrey,Jeffrey Skoll,1965-01-16,40,Male,Canada,United States,Woodside,Technology,['Technology                    '],,,False,Increased
2005,3,94,5.0 B,,,Viktor Vekselberg,,47,,Russia,Russia,Moscow,,['Oil'],,,,
2005,3,94,5.0 B,,,Ty Warner,,61,,United States,United States,Chicago,,['Manufacturing'],,,,
2005,3,103,4.9 B,,,Charlene de Carvalho-Heineken,,50,,Netherlands,United Kingdom,London,,['Beverages'],,,,
2005,3,103,4.9 B,,,Eitaro Itoyama,,62,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2005,3,103,4.9 B,,,Rahmi Koc,,74,,Turkey,Turkey,Istanbul,,,,,,
2005,3,103,4.9 B,,,Ronald Perelman,,62,,United States,United States,New York,,['Investments'],,,,
2005,3,107,4.8 B,,,Karl-Heinz Kipp,,81,,Germany,Switzerland,Arosa,,['Retail'],,,,
2005,3,107,4.8 B,Mordashov,Alexey,Alexey Mordashov,1965-09-26,39,Male,Russia,Russia,Moscow,,['Metals & Mining'],,,False,Increased
2005,3,107,4.8 B,,,Jim Pattison,,76,,Canada,Canada,Vancouver,,,,,,
2005,3,107,4.8 B,,,Alain &#38; Gerard Wertheimer,,0,,France,France,Paris,,['Apparel'],,,,
2005,3,111,4.7 B,,,Kunio Busujima & family,,79,,Japan,Japan,Kiryu,,,,,,
2005,3,111,4.7 B,,,Michael Kadoorie & family,,64,,Hong Kong,Hong Kong,Hong Kong,,,,,,
2005,3,111,4.7 B,,,Ferit Sahenk,,41,,Turkey,Turkey,Istanbul,,['Finance'],,,,
2005,3,116,4.5 B,,,Giorgio Armani,,70,,Italy,Italy,Milan,,['Apparel'],,,,
2005,3,117,4.4 B,,,David Geffen,,62,,United States,United States,Malibu,,['Media'],,,,
2005,3,117,4.4 B,,,"James, Arthur &#38; John Irving",,0,,Canada,Canada,Saint John,,['Oil'],,,,
2005,3,117,4.4 B,,,Vladimir Potanin,,44,,Russia,Russia,Moscow,,,,,,
2005,3,117,4.4 B,,,Mikhail Prokhorov,,39,,Russia,Russia,Moscow,,,,,,
2005,3,122,4.3 B,,,Vagit Alekperov,,54,,Russia,Russia,Moscow,,['Oil'],,,,
2005,3,122,4.3 B,,,Donald Bren,,72,,United States,United States,Newport Beach,,['Real Estate'],,,,
2005,3,122,4.3 B,Haefner,Walter,Walter Haefner,1910-09-13,94,Male,Switzerland,,,,['Technology'],,,False,Decreased
2005,3,122,4.3 B,,,Erivan Haub & family,,72,,Germany,Germany,M?lheim an der Ruhr,,['Retail'],,,,
2005,3,122,4.3 B,,,Kun-Hee Lee,,63,,South Korea,South Korea,Seoul,,,,,,
2005,3,122,4.3 B,,,Gordon Moore,,76,,United States,United States,Woodside,,,,,,
2005,3,122,4.3 B,Perot,Henry Ross,Henry Ross Perot Sr,1930-06-27,74,Male,United States,United States,Dallas,,['Technology'],,,False,Increased
2005,3,122,4.3 B,,,David Sainsbury,,64,,United Kingdom,United Kingdom,London,,['Retail'],,,,
2005,3,122,4.3 B,,,Masayoshi Son,,47,,Japan,Japan,Tokyo,,['Software'],,,,
2005,3,122,4.3 B,,,William Wrigley,,41,,United States,United States,Lake Forest,,['Food'],,,,
2005,3,132,4.2 B,,,Yu-tung Cheng,,79,,Hong Kong,Hong Kong,Hong Kong,,['Real Estate'],,,,
2005,3,132,4.2 B,,,George Kaiser,,62,,United States,United States,Tulsa,,['Oil'],,,,
2005,3,136,4.1 B,Bezos,Jeffrey,Jeff Bezos,1964-01-12,41,Male,United States,United States,Seattle,,['Technology'],,,False,Decreased
2005,3,136,4.1 B,,,Lorenzo Mendoza & family,,39,,Venezuela,Venezuela,Caracas,,['Beverages'],,,,
2005,3,138,4.0 B,,,Charles Koch,,68,,United States,United States,Wichita,,['Oil'],,,,
2005,3,138,4.0 B,,,David Koch,,63,,United States,United States,Wichita,,['Oil'],,,,
2005,3,138,4.0 B,,,Ananda Krishnan,,66,,Malaysia,Malaysia,Kuala Lumpur,,,,,,
2005,3,138,4.0 B,Kwek,Leng Beng,Kwek Leng Beng & family,1941-01-01,64,Male,Singapore,,Singapore,,,,,False,Increased
2005,3,143,3.9 B,,,Abdul Aziz Al Ghurair & family,,51,,United Arab Emirates,United Arab Emirates,Dubai,,['Finance'],,,,
2005,3,144,3.8 B,Crown,Lester,Lester Crown & family,1925-06-07,79,Male,United States,United States,Wilmette,,['Investments'],,,False,Increased
2005,3,144,3.8 B,,,John Menard,,65,,United States,United States,Eau Claire,,['Retail'],,,,
2005,3,144,3.8 B,,,Thomas Schmidheiny,,59,,Switzerland,Switzerland,Balgach,,['Construction &#38; Engineering'],,,,
2005,3,144,3.8 B,,,Andreas Strungmann,,55,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2005,3,144,3.8 B,,,Thomas Strungmann,,55,,Germany,Germany,Tegernsee,,['Pharmaceuticals'],,,,
2005,3,149,3.7 B,,,Kumar Birla,,37,,India,India,Mumbai,,,,,,
2005,3,151,3.6 B,,,Jeronimo Arango & family,,79,,Mexico,Mexico,,,['Retail'],,,,
2005,3,151,3.6 B,,,Bernard Ecclestone & family,,74,,United Kingdom,United Kingdom,London,,,,,,
2005,3,151,3.6 B,,,Frank Lowy & family,,74,,Australia,Australia,Sydney,,['Real Estate'],,,,
2005,3,151,3.6 B,,,Viktor Rashnikov,,56,,Russia,Russia,Magnitogorsk,,,,,,
2005,3,156,3.5 B,Liebherr,Willi &#38; Isolde,Willi & Isolde Liebherr & family,,,,Switzerland,Switzerland,Bulle,Construction & Engineering,['Construction & Engineering'],,,False,Increased
2005,3,156,3.5 B,Santo Domingo,Julio Mario,Julio Mario Santo Domingo,1923-10-16,81,Male,Colombia,,,,['Food and Beverage'],,,False,Increased
2005,3,160,3.4 B,,,David &#38; Frederick Barclay,,0,,United Kingdom,United Kingdom,Island of Brecquou,,['Retail'],,,,
2005,3,160,3.4 B,,,Otto Beisheim,,81,,Germany,Switzerland,Zoug,,['Retail'],,,,
2005,3,160,3.4 B,,,John Fredriksen,,60,,Norway,Norway,Oslo,,['Shipping'],,,,
2005,3,164,3.3 B,,,Robert Bass,,57,,United States,United States,Fort Worth,,['Oil'],,,,
2005,3,164,3.3 B,,,Paul Desmarais,,78,,Canada,Canada,Montreal,,,,,,
2005,3,164,3.3 B,,,Charles Johnson,,72,,United States,United States,San Mateo,,['Finance'],,,,
2005,3,164,3.3 B,,,Sunil Mittal & family,,47,,India,India,Delhi,,,,,,
2005,3,164,3.3 B,,,Robert Rowling,,51,,United States,United States,Dallas,,,,,,
2005,3,164,3.3 B,,,Michael &#38; Rainer Schmidt-Ruthenbeck,,0,,Germany,Germany,Duisburg,,['Retail'],,,,
2005,3,170,3.2 B,,,Richard Branson,,54,,United Kingdom,United Kingdom,London,,['Shipping'],,,,
2005,3,170,3.2 B,Cook,William,William Cook,1931-09-01,73,Male,United States,,,,['Health care'],,,False,Remained Even
2005,3,170,3.2 B,,,Aloysio de Andrade Faria,,84,,Brazil,Brazil,Sao Paulo,,['Finance'],,,,
2005,3,170,3.2 B,,,Rolf Gerling,,50,,Germany,Switzerland,Zurich,,['Insurance'],,,,
2005,3,170,3.2 B,Goodnight,James,James Goodnight,1943-01-06,62,Male,United States,United States,Cary,,['Technology'],,,False,Increased
2005,3,170,3.2 B,,,Terry Gou,,54,,Taiwan,Taiwan,Taipei,,,,,,
2005,3,170,3.2 B,,,Klaus-Michael Kuhne,,67,,Germany,Switzerland,Schindellegi,,['Shipping'],,,,
2005,3,170,3.2 B,,,Leonard Lauder,,72,,United States,United States,New York,,['Apparel'],,,,
2005,3,170,3.2 B,,,Pallonji Mistry,,75,,India,India,Mumbai,,['Construction &#38; Engineering'],,,,
2005,3,170,3.2 B,,,Akira Mori & family,,67,,Japan,Japan,Tokyo,,['Real Estate'],,,,
2005,3,170,3.2 B,,,Charles Schwab,,67,,United States,United States,Atherton,,,,,,
2005,3,170,3.2 B,Taylor,Jack,Jack Taylor & family,1922-09-01,82,Male,United States,United States,St. Louis,,['Service'],,,False,Increased
2005,3,170,3.2 B,,,Klaus Tschira,,64,,Germany,Germany,Heidelberg,,['Software'],,,,
2005,3,170,3.2 B,,,Tadashi Yanai & family,,56,,Japan,Japan,Yamaguchi,,['Retail'],,,,
2005,3,188,3.1 B,,,David Filo,,38,,United States,United States,Mountain View,,,,,,
2005,3,188,3.1 B,,,Heidi Horten,,64,,Austria,Austria,Vienna,,['Retail'],,,,
2005,3,188,3.1 B,Ofer,Sammy,Sammy Ofer & family,1922-01-01,0,,Israel,,,,['Logistics'],,,False,Increased
2005,3,188,3.1 B,Wexner,Leslie,Leslie Wexner,1937-09-08,69,Male,United States,United States,New Albany,,['Fashion and Retail'],,,False,Increased
2005,3,194,3.0 B,,,Richard DeVos,,79,,United States,United States,Ada,,,,,,
2005,3,194,3.0 B,Jobs,Steven,Steve Jobs,1955-02-24,50,Male,United States,,,,['Technology'],,,False,Increased
2005,3,194,3.0 B,,,Ann Walton Kroenke,,55,,United States,United States,Columbia,,['Retail'],,,,
2005,3,194,3.0 B,Lucas,George,George Lucas,1944-05-14,60,Male,United States,United States,San Anselmo,,['Media'],,,False,Remained Even
2005,3,194,3.0 B,,,Sergio Mantegazza,,77,,Switzerland,Switzerland,Lugano,,,,,,
2005,3,194,3.0 B,Prada,Miuccia,Miuccia Prada,1949-05-10,55,Female,Italy,Italy,Rome,Business,['Business'],Prada,"Owner, Fashion Designer",False,Increased
2005,3,194,3.0 B,,,Anton Schlecker,,60,,Germany,Germany,Ehingen,,['Retail'],,,,
2005,3,194,3.0 B,,,Charoen Sirivadhanabhakdi,,60,,Thailand,Thailand,Bangkok,,['Beverages'],,,,
2005,3,203,2.9 B,,,Masatoshi Ito,,80,,Japan,Japan,Tokyo,,['Retail'],,,,
2005,3,203,2.9 B,,,Barbara Piasecka Johnson,,68,,United States,Monaco,Monte Carlo,,['Health Care'],,,,
2005,3,203,2.9 B,,,Richard Schulze,,64,,United States,United States,Edina,,['Retail'],,,,
2005,3,203,2.9 B,,,Wan-Tsai Tsai & family,,75,,Taiwan,Taiwan,Taipei,,['Finance'],,,,
2005,3,203,2.9 B,,,Karl Wlaschek,,87,,Austria,Austria,Vienna,,['Retail'],,,,
2005,3,210,2.8 B,,,Charles Bronfman,,73,,Canada,Canada,Montreal,,['Beverages'],,,,
2005,3,210,2.8 B,Hillman,Henry,Henry Hillman,1918-12-25,86,Male,United States,United States,Pittsburgh,,['Investments'],,,False,Remained Even
2005,3,210,2.8 B,,,Ralph Lauren,,65,,United States,United States,New York,,['Apparel'],,,,
2005,3,210,2.8 B,,,Stephan Schmidheiny,,57,,Switzerland,Switzerland,Zurich,,['Investments'],,,,
2005,3,210,2.8 B,,,Eric Schmidt,,50,,United States,United States,Atherton,,,,,,
2005,3,219,2.7 B,,,Alberto Bailleres & family,,72,,Mexico,Mexico,Mexico City,,,,,,
2005,3,219,2.7 B,,,Edgar Bronfman,,76,,United States,United States,New York,,['Food'],,,,
2005,3,219,2.7 B,,,Charles Cadogan & family,,68,,United Kingdom,United Kingdom,London,,['Real Estate'],,,,
2005,3,219,2.7 B,,,Otto Happel,,57,,Germany,Switzerland,Luzerne,,['Construction &#38; Engineering'],,,,
2005,3,219,2.7 B,,,Bradley Hughes,,71,,United States,United States,Bel Air,,,,,,
2005,3,219,2.7 B,,,Ronald Lauder,,61,,United States,United States,New York,,['Apparel'],,,,
2005,3,219,2.7 B,,,Eliodoro Matte & family,,59,,Chile,Chile,Santiago,,,,,,
2005,3,219,2.7 B,,,Luis Carlos Sarmiento,,72,,Colombia,Colombia,Bogota,,['Finance'],,,,
2005,3,219,2.7 B,Spielberg,Steven,Steven Spielberg,1946-12-18,58,Male,United States,United States,Pacific Palisades,,['Media'],,,False,Increased
2005,3,228,2.6 B,,,Hubert Burda,,65,,Germany,Germany,Munich,,['Media'],,,,
2005,3,228,2.6 B,Ingram,Martha,Martha Ingram & family,1935-08-20,69,Female,United States,United States,Nashville,,['Media'],,,False,Increased
2005,3,228,2.6 B,,,Boris Ivanishvili,,49,,Russia,France,Paris,,,,,,
2005,3,228,2.6 B,,,Rupert Johnson,,63,,United States,United States,San Mateo,,['Finance'],,,,
2005,3,228,2.6 B,,,Saleh Kamel,,63,,Saudi Arabia,Saudi Arabia,Makkah Al-Minkarramah,,,,,,
2005,3,228,2.6 B,,,Jorge Paulo Lemann,,65,,Brazil,Brazil,Rio de Janeiro,,['Finance'],,,,
2005,3,228,2.6 B,,,Lev Leviev,,49,,Israel,Israel,B'nei Brak,,['Manufacturing'],,,,
2005,3,228,2.6 B,,,Ricardo Salinas Pliego & family,,49,,Mexico,Mexico,Mexico City,,['Retail'],,,,
2005,3,228,2.6 B,,,Takemitsu Takizaki,,59,,Japan,Japan,Osaka,,['Manufacturing'],,,,
2005,3,228,2.6 B,Trump,Donald,Donald Trump,1946-06-14,59,Male,United States,United States,New York,,['Real Estate'],,,False,Increased
2005,3,228,2.6 B,,,Jerry Yang,,36,,United States,United States,Los Altos,,,,,,
2005,3,243,2.5 B,,,Mohammed Al Amoudi,,59,,Saudi Arabia,Saudi Arabia,Jeddah,,['Oil'],,,,
2005,3,243,2.5 B,,,John Dorrance,,61,,Ireland,Ireland,Dublin,,['Food'],,,,
2005,3,243,2.5 B,,,Antonio Ermirio de Moraes & family,,76,,Brazil,Brazil,Sao Paulo,,,,,,
2005,3,243,2.5 B,,,Esther Koplowitz,,54,,Spain,Spain,Barcelona,,['Construction &#38; Engineering'],,,,
2005,3,243,2.5 B,,,Kjeld Kirk Kristiansen,,57,,Denmark,Denmark,Billund,,['Manufacturing'],,,,
2005,3,243,2.5 B,,,Edward Lampert,,42,,United States,United States,Greenwich,,['Finance'],,,,
2005,3,243,2.5 B,,,Nancy Walton Laurie,,53,,United States,United States,Columbia,,['Retail'],,,,
2005,3,243,2.5 B,,,David Rockefeller,,89,,United States,United States,New York,,['Oil'],,,,
2005,3,243,2.5 B,,,Bernard (Barry) Sherman,,63,,Canada,Canada,Toronto,,['Pharmaceuticals'],,,,
2005,3,243,2.5 B,,,James Simons,,67,,United States,United States,East Setauket,,['Investments'],,,,
2005,3,243,2.5 B,,,Leonard Stern,,67,,United States,United States,New York,,['Real Estate'],,,,
2005,3,243,2.5 B,,,Michael Ying,,55,,Hong Kong,Hong Kong,Hong Kong,,['Apparel'],,,,
2005,3,258,2.4 B,,,Rinat Akhmetov,,38,,Ukraine,Ukraine,Donetsk,,,,,,
2005,3,258,2.4 B,,,Riley Bechtel,,53,,United States,United States,San Francisco,,,,,,
2005,3,258,2.4 B,,,Stephen Bechtel,,79,,United States,United States,San Francisco,,,,,,
2005,3,258,2.4 B,,,Leonard Blavatnik,,47,,United States,United States,New York,,['Oil'],,,,
2005,3,258,2.4 B,,,Martin &#38; Olivier Bouygues,,53,,France,France,Paris,,,,,,
2005,3,258,2.4 B,,,Michael Herz,,59,,Germany,Germany,Hamburg,,['Retail'],,,,
2005,3,258,2.4 B,Lee,Seng Wee,Lee Seng Wee,1931-01-01,80,Male,Singapore,Singapore,Singapore,,,,,False,Increased
2005,3,258,2.4 B,Marcus,Bernard,Bernard Marcus,1929-05-12,75,Male,United States,United States,Atlanta,,['Fashion and Retail'],,,False,Increased
2005,3,258,2.4 B,,,A. Jerrold Perenchio,,74,,United States,United States,Bel Air,,['Media'],,,,
2005,3,258,2.4 B,,,Hong Piow Teh,,74,,Malaysia,Malaysia,Kuala Lumpur,,['Finance'],,,,
2005,3,258,2.4 B,,,Steven Udvar-Hazy,,59,,United States,United States,Beverly Hills,,,,,,
2005,3,258,2.4 B,,,Vladimir Yevtushenkov,,56,,Russia,Russia,Moscow,,,,,,
2005,3,272,2.3 B,,,Alexander Abramov,,46,,Russia,Russia,Moscow,,,,,,
2005,3,272,2.3 B,,,Vladimir Bogdanov,,53,,Russia,Russia,Surgut,,['Oil'],,,,
2005,3,272,2.3 B,,,Ronald Burkle,,52,,United States,United States,Los Angeles,,['Investments'],,,,
2005,3,272,2.3 B,,,Clive Calder,,58,,United Kingdom,Cayman Islands,,,['Media'],,,,
2005,3,272,2.3 B,,,Tetsuro Funai,,78,,Japan,Japan,Osaka,,['Manufacturing'],,,,
2005,3,272,2.3 B,,,Frits Goldschmeding,,71,,Netherlands,Netherlands,Amsterdam,,,,,,
2005,3,272,2.3 B,,,Stein Erik Hagen & family,,48,,Norway,Norway,Oslo,,['Retail'],,,,
2005,3,272,2.3 B,,,Ray Lee Hunt,,62,,United States,United States,Dallas,,['Oil'],,,,
2005,3,272,2.3 B,,,Shiv Nadar,,59,,India,India,New Delhi,,,,,,
2005,3,272,2.3 B,,,Leng Chan Quek,,64,,Malaysia,Malaysia,Kuala Lumpur,,['Finance'],,,,
2005,3,272,2.3 B,,,Johann Rupert & family,,54,,South Africa,South Africa,Stellenbosch,,['Retail'],,,,
2005,3,272,2.3 B,,,Haim Saban,,60,,United States,United States,Beverly Hills,,['Media'],,,,
2005,3,272,2.3 B,Spangler,Clemmie,Clemmie Spangler Jr,1932-04-05,72,Male,United States,United States,Charlotte,,['Investments'],,,False,Increased
2005,3,272,2.3 B,,,Friede Springer,,62,,Germany,Germany,Berlin,,['Media'],,,,
2005,3,272,2.3 B,,,Cho Yaw Wee & family,,76,,Singapore,Singapore,,,['Finance'],,,,
2005,3,292,2.2 B,,,Vincent Bollore,,52,,France,France,Paris,,['Investments'],,,,
2005,3,292,2.2 B,Butt,Charles,Charles Butt & family,1938-02-03,66,Male,United States,United States,San Antonio,,['Fashion and Retail'],,,False,Decreased
2005,3,292,2.2 B,,,Wolfgang Herz,,54,,Germany,Germany,Hamburg,,['Retail'],,,,
2005,3,292,2.2 B,,,Amos Hostetter,,68,,United States,United States,Boston,,['Media'],,,,
2005,3,292,2.2 B,,,Ryoichi Jinnai,,78,,Japan,Japan,Hokkaido,,['Finance'],,,,
2005,3,292,2.2 B,,,Peter Kellogg,,63,,United States,United States,Short Hills,,['Finance'],,,,
2005,3,292,2.2 B,,,Emanuele (Lino) Saputo,,68,,Canada,Canada,Quebec,,['Food'],,,,
2005,3,292,2.2 B,,,Stef Wertheimer & family,,79,,Israel,Israel,Tefen,,['Manufacturing'],,,,
